URN,Income,Expenditure,Balance,Academic Year
104643,1720344.63,1692768.23,27576.4,2018
104645,1197786.02,1131126.75,66659.27,2018
104646,1083488.72,1091697.07,-8208.35,2018
104648,1160003.38,1127658.04,32345.34,2018
104649,1277384.89,1299320.94,-21936.05,2018
104650,1887247.72,1910969.79,-23722.07,2018
104651,2103285.61,1978146.13,125139.48,2018
104652,1392874.21,1249245.1,143629.11,2018
104656,2519822.57,2481371.46,38451.11,2018
104657,1399563.85,1372887.83,26676.02,2018
104660,1522404.83,1539685.85,-17281.02,2018
104661,2052690.95,1993432.36,59258.59,2018
104664,1239479.39,1309959.57,-70480.18,2018
104667,1401611.4,1394204.14,7407.26,2018
104670,863045.36,832177.78,30867.58,2018
104672,1433934.17,1455060.52,-21126.35,2018
104673,1578057.13,1556281.33,21775.8,2018
104676,910056.15,908653.5,1402.65,2018
104677,1064624.28,1060952.57,3671.71,2018
104678,1294222.1,1333831.71,-39609.61,2018
104679,1611128.5,1668410.67,-57282.17,2018
104681,1690018.74,1668438.66,21580.08,2018
131105,2009678.64,1981556.08,28122.56,2018
131837,974460.93,974688.25,-227.32,2018
134471,1978595.44,1928697.96,49897.48,2018
134722,2131735.58,2113625.59,18109.99,2018
134723,1502286.62,1553165.8,-50879.18,2018
135267,2392594.71,2353685.89,38908.82,2018
136686,2506313.02,2488166.17,18146.85,2018
104688,4933645.9,5382129.96,-448484.06,2018
104692,5675677.71,5824708.54,-149030.83,2018
104693,10873472.69,11110725.97,-237253.28,2018
104696,8089144.73,8447742.69,-358597.96,2018
104698,8192545.34,8345561.49,-153016.15,2018
104700,6659359.35,7290448.21,-631088.86,2018
104703,3654319.27,3676778.51,-22459.24,2018
104705,4950243.54,4800075.78,150167.76,2018
104706,6450321.55,6555533.37,-105211.82,2018
104712,5602126,6186905.96,-584779.96,2018
104713,7018761.44,6965958.99,52802.45,2018
104714,8006639.21,8168786.53,-162147.32,2018
104715,5627725.27,5504285.6,123439.67,2018
104717,7619566.97,7461034.67,158532.3,2018
104682,1948275.97,1985632.29,-37356.32,2018
104721,4571453.07,4561437.75,10015.32,2018
104736,3853003.88,3981116.73,-128112.85,2018
104739,1491431.01,1656987.39,-165556.38,2018
104742,1353066.69,1341808.48,11258.21,2018
104744,2136169.55,1983434.28,152735.27,2018
104748,2282219.82,2323304.11,-41084.29,2018
104749,2738448.07,2735491.05,2957.02,2018
104751,2790639.39,2738956.38,51683.01,2018
130961,2543295.25,2519557.01,23738.24,2018
104750,2605004.93,2587809.25,17195.68,2018
133421,1290293.81,1216642.92,73650.89,2018
134658,2101565.68,2154342.2,-52776.52,2018
133441,2773086.71,2731186.49,41900.22,2018
104758,2393620.34,2413243.59,-19623.25,2018
104761,1133097.83,1100397.6,32700.23,2018
104762,1200613.62,1274429.89,-73816.27,2018
104763,3104738.53,3115112.95,-10374.42,2018
104764,1100917,1108775.29,-7858.29,2018
104769,1829419.2,1859876.51,-30457.31,2018
104770,1124979.62,1104084.15,20895.47,2018
104771,1066154.31,1097856.65,-31702.34,2018
104772,1471200.36,1430889.4,40310.96,2018
104773,2086776.92,2053394.1,33382.82,2018
104774,1143401.88,1136974.91,6426.97,2018
104775,2441421.66,2477065.37,-35643.71,2018
104776,1175652.52,1136635.85,39016.67,2018
104777,994739.42,995069.15,-329.73,2018
104778,975029.9,1015808.92,-40779.02,2018
104779,1257106.2,1246595.87,10510.33,2018
104780,1004410.38,983642.55,20767.83,2018
104781,1105998.34,1129140.71,-23142.37,2018
104782,2288545.47,2309320.67,-20775.2,2018
104783,1749713.31,1714342.87,35370.44,2018
104784,1211010.62,1217724.52,-6713.9,2018
130259,2842978.26,2834465.4,8512.86,2018
104802,1849975.95,1864911.59,-14935.64,2018
132188,1177554.93,1125460.35,52094.58,2018
104787,1756732.34,1740726.78,16005.56,2018
104788,1027193.15,1062401.69,-35208.54,2018
104790,1273176.91,1261421.52,11755.39,2018
104791,1764093.97,1690044.28,74049.69,2018
104792,1778703.23,1791136.57,-12433.34,2018
130382,2018988.23,2011867.63,7120.6,2018
104797,1327248.96,1307587.33,19661.63,2018
104798,924797.7,914429.59,10368.11,2018
104801,992705.23,996207.71,-3502.48,2018
104804,1039653.84,1038838.96,814.88,2018
104805,1476894.96,1485791.62,-8896.66,2018
104806,1034986.42,1049837.19,-14850.77,2018
104807,946549.95,920140.55,26409.4,2018
104809,961312.72,969077.42,-7764.7,2018
104810,916930.38,933608.2,-16677.82,2018
104812,1001703.12,1039706.46,-38003.34,2018
104813,972464.56,970274.5,2190.06,2018
104814,824413.96,823356.69,1057.27,2018
104815,1328333.02,1346258.21,-17925.19,2018
104816,1050016.1,1099571.68,-49555.58,2018
104817,909148.28,892368.78,16779.5,2018
104818,1428569.17,1428622.2,-53.03,2018
104819,951816.89,966123.72,-14306.83,2018
104820,1016665.45,964478.16,52187.29,2018
104821,930743.75,919642.57,11101.18,2018
104823,1199443.74,1168727.32,30716.42,2018
134661,1600158,1624242.14,-24084.14,2018
104827,4227855.53,4213689.52,14166.01,2018
104829,8629139.03,8608941.93,20197.1,2018
104833,3586168.95,3622096.58,-35927.63,2018
104834,6154699.16,5936405.43,218293.73,2018
104835,4540274.3,4760490.74,-220216.44,2018
104843,1540507.38,1570030.62,-29523.24,2018
131022,2146068.94,2018032.72,128036.22,2018
134865,4507639.72,4492928.15,14711.57,2018
104853,1036675.7,1003764.7,32911,2018
104856,1106381.33,1158639.33,-52258,2018
104859,2185090.01,2100489.01,84601,2018
104860,1903588.62,1872634.53,30954.09,2018
104861,3748319.63,3730027.63,18292,2018
104862,1989214.87,1949366.87,39848,2018
104863,1928627.65,1821546.65,107081,2018
104864,2446062.56,2321367.69,124694.87,2018
104865,1978598.14,2026465.18,-47867.04,2018
104866,922586.36,869629.52,52956.84,2018
104867,1864723.03,1860210.14,4512.89,2018
104868,1815169.25,1769149.56,46019.69,2018
104869,1230265.97,1190125.7,40140.27,2018
104870,2364804.05,2390256.95,-25452.9,2018
104871,1533189.92,1508499.22,24690.7,2018
104872,1360564.02,1348034.93,12529.09,2018
104874,1289157.85,1290875.9,-1718.05,2018
104875,1124579.84,1090370.02,34209.82,2018
104878,1986224.71,1933387.86,52836.85,2018
104879,1372123.56,1354395.36,17728.2,2018
104881,1344232,1339282.37,4949.63,2018
104882,1009593.97,1029837.97,-20244,2018
104883,1350307.86,1335687.87,14619.99,2018
104884,1062869.57,1057486.87,5382.7,2018
104885,924123.44,928370.92,-4247.48,2018
104886,1159920.48,1091733.3,68187.18,2018
104887,1322000.12,1336256.91,-14256.79,2018
104888,939273.12,913451.6,25821.52,2018
104889,936898.96,924406.96,12492,2018
104890,1050576.13,1034080.2,16495.93,2018
104891,1381666.78,1312675.73,68991.05,2018
104892,2240996.14,2146147.45,94848.69,2018
104893,1909022.45,1863686.45,45336,2018
104894,811996.4,882868.4,-70872,2018
104895,1392835.88,1399242.65,-6406.77,2018
104897,1763230.09,1710411.4,52818.69,2018
104898,917460.5,895310.36,22150.14,2018
104900,1146512.5,1148855.52,-2343.02,2018
104902,957288.92,923095.35,34193.57,2018
104903,991953.61,955042.37,36911.24,2018
104905,2058290.99,1977712.11,80578.88,2018
104906,1092999,1069154,23845,2018
104910,1205923.27,1239375.12,-33451.85,2018
104915,977232.2,981581.2,-4349,2018
104916,2789369.9,2765157.07,24212.83,2018
104917,573521.34,535396.18,38125.16,2018
104918,1468144.78,1479248.45,-11103.67,2018
104920,904672.12,873023.73,31648.39,2018
104921,1129880.14,1107589.14,22291,2018
104922,1095449.9,1088606.9,6843,2018
104925,956476.82,882585.82,73891,2018
104926,2940874.23,2796596.23,144278,2018
104927,523416.19,500277.08,23139.11,2018
104928,1419837.11,1395115.51,24721.6,2018
104929,1143116.03,1102342.46,40773.57,2018
104930,1130262.14,1103910.12,26352.02,2018
104931,1955946.94,1933073.92,22873.02,2018
104932,1985909.43,1922008.37,63901.06,2018
104934,1182215.37,1155210.35,27005.02,2018
104935,744964,749248.25,-4284.25,2018
104936,1000922.75,1022572.44,-21649.69,2018
104937,1766840.13,1784400.13,-17560,2018
104938,918207.94,927821.82,-9613.88,2018
104940,1836625.91,1849867.06,-13241.15,2018
104941,881849.29,863386.29,18463,2018
104942,1328752.99,1262510.99,66242,2018
134343,2131405.63,2012782.13,118623.5,2018
134785,1372034,1379555.24,-7521.24,2018
134988,1066856.9,1038374.9,28482,2018
135085,1136160.81,1102958.81,33202,2018
132198,1147528.8,1108406.47,39122.33,2018
132208,1638628.59,1675666.19,-37037.6,2018
134371,1687736.37,1708582.96,-20846.59,2018
104956,4928329.9,5099014.49,-170684.59,2018
104959,3222918.51,3459657.47,-236738.96,2018
104960,7226510.92,7114605.9,111905.02,2018
104961,6463706.15,6577077.77,-113371.62,2018
104962,4734128.34,4689855.33,44273.01,2018
104964,6140725.11,6239006.11,-98281,2018
104977,2274686.81,2123475,151211.81,2018
104979,2495059.72,2421833.46,73226.26,2018
104980,2259214.59,2121397.59,137817,2018
104982,1806477.11,1746110.62,60366.49,2018
104983,3975597.5,4017821.48,-42223.98,2018
104988,1873422.99,1934186.56,-60763.57,2018
131281,2057612.31,2043316.5,14295.81,2018
104990,1743039.5,1681352.08,61687.42,2018
104991,2595110.42,2535171.62,59938.8,2018
104992,3033222.22,2986271.66,46950.56,2018
104993,1705541.46,1554635.32,150906.14,2018
104994,3260367.24,3318923.27,-58556.03,2018
104995,3613291.5,3711070.73,-97779.23,2018
104996,1240334.33,1198606.4,41727.93,2018
104997,819140.49,843177.84,-24037.35,2018
104999,2167312.22,2251732.83,-84420.61,2018
105000,2619966.65,2602193.25,17773.4,2018
105001,1441341.04,1390713.87,50627.17,2018
105002,837538.32,865038.93,-27500.61,2018
105003,765439.16,793212.83,-27773.67,2018
105004,1400045.75,1407846.33,-7800.58,2018
105005,1784055.93,1760193.77,23862.16,2018
105007,1244096.98,1188093.8,56003.18,2018
105009,1287942.17,1236769.98,51172.19,2018
105010,1311792.75,1304479.91,7312.84,2018
105011,1953170.05,1874047.44,79122.61,2018
105013,1011237.43,1018885.81,-7648.38,2018
105015,748316.6,743740.82,4575.78,2018
105017,970545.05,1040410.04,-69864.99,2018
105018,917265.33,913553.09,3712.24,2018
105020,1563373.03,1576905.43,-13532.4,2018
105021,787237.84,791318.26,-4080.42,2018
105022,852372.02,860384.67,-8012.65,2018
105023,1161378.66,1104927.99,56450.67,2018
105025,899580.12,872282.63,27297.49,2018
105026,996786.18,1010909.01,-14122.83,2018
105027,869688.7,845221.26,24467.44,2018
105028,908107.82,930710.04,-22602.22,2018
105030,1190370.67,1160252.55,30118.12,2018
105032,880221.9,887152.75,-6930.85,2018
105034,872038.67,887235.07,-15196.4,2018
105037,1097430.68,1074347.84,23082.84,2018
105038,964680.28,932119.31,32560.97,2018
105039,1580593.63,1622759.98,-42166.35,2018
105041,853653.87,810667.91,42985.96,2018
105042,2277011.98,2428218.67,-151206.69,2018
105043,1288518.41,1319617.27,-31098.86,2018
105045,1828713.55,1731088.32,97625.23,2018
105047,2305925.57,2291361.4,14564.17,2018
105048,1329095.26,1361626.49,-32531.23,2018
105050,1135441.05,1059831.2,75609.85,2018
105051,955120.63,886686.77,68433.86,2018
105053,1600731.09,1591524.87,9206.22,2018
105055,1133032.18,1054717.42,78314.76,2018
105056,1542226.46,1562078.12,-19851.66,2018
130324,1460763.53,1393079.98,67683.55,2018
105060,1986671.26,1916787.43,69883.83,2018
131587,1015970.29,1040241.52,-24271.23,2018
105062,1592957,1635065.02,-42108.02,2018
105063,1138468.82,1112683.53,25785.29,2018
105064,1364614.31,1340824.76,23789.55,2018
105066,933321.54,928921.02,4400.52,2018
105067,1009385.89,1064696.56,-55310.67,2018
105068,1240692.59,1150454.44,90238.15,2018
105069,791077.1,791814.58,-737.48,2018
105070,736730.62,746129.2,-9398.58,2018
105071,1432836.78,1412993.7,19843.08,2018
105072,1675354.5,1632807.83,42546.67,2018
105073,1411022.04,1428056.24,-17034.2,2018
105074,1802992.89,1857349.52,-54356.63,2018
105076,1558136.85,1595874.24,-37737.39,2018
105077,930925.52,903599.67,27325.85,2018
105078,976129.1,990822.68,-14693.58,2018
105079,1183498.1,1216386.96,-32888.86,2018
105080,1045166.12,1051989.61,-6823.49,2018
105081,1611143.34,1558283.73,52859.61,2018
105082,1057314.74,1064183.92,-6869.18,2018
136124,1174076.85,1190958.27,-16881.42,2018
105084,1182841.54,1152169.65,30671.89,2018
105085,1355585.61,1319999.05,35586.56,2018
105086,2549177.09,2509115.58,40061.51,2018
105087,959367.03,958394.92,972.11,2018
105088,1128911.46,1094065.7,34845.76,2018
105090,1308847.55,1274960.27,33887.28,2018
105091,1224369.15,1249640.43,-25271.28,2018
105092,1576243.89,1582098.06,-5854.17,2018
103598,1694106.09,1694320.71,-214.62,2018
136056,970934.38,1004874.88,-33940.5,2018
135497,1236574,1241980.73,-5406.73,2018
105097,4315737.37,4313091.05,2646.32,2018
105101,4414146.21,4477020.41,-62874.2,2018
105103,5688003.01,5839936,-151932.99,2018
105106,7118281.64,7173475.92,-55194.28,2018
105107,5391844.65,5460303.92,-68459.27,2018
105128,1951081.04,1954419.52,-3338.48,2018
105129,3449530.62,3270125.26,179405.36,2018
105130,1307390.21,1352788.92,-45398.71,2018
105131,2824108.89,2832782.18,-8673.29,2018
105132,2186607.86,2085786,100821.86,2018
105133,1301199.8,1364373.15,-63173.35,2018
105134,1445245.92,1431057.42,14188.5,2018
105138,2410060.48,2317590.85,92469.63,2018
105139,1681687.03,1801086.49,-119399.46,2018
105140,1627563.66,1682676.87,-55113.21,2018
127715,1078399.35,1145106.16,-66706.81,2018
105148,2042412.98,2066790.01,-24377.03,2018
105149,1307262.92,1219410.22,87852.7,2018
105150,1425646.27,1398897.94,26748.33,2018
105152,1984713.04,1955256.82,29456.22,2018
105153,2075602.78,2036959.1,38643.68,2018
105154,1905107.87,1878631.44,26476.43,2018
105155,1837011.24,1785517.51,51493.73,2018
105156,2154039.86,2139923.91,14115.95,2018
105157,1277122.45,1257598.71,19523.74,2018
105159,1291976.08,1287396.78,4579.3,2018
105160,1883396.64,1854970.96,28425.68,2018
105161,2198832.4,2132201.89,66630.51,2018
105162,1099843.42,1086472.27,13371.15,2018
105163,2215808.41,2162774.54,53033.87,2018
105164,2031161.17,2082126.37,-50965.2,2018
105168,1599271.58,1563664.57,35607.01,2018
105169,1692789.34,1661159.51,31629.83,2018
105171,1591568.18,1602591.27,-11023.09,2018
105172,1225085.12,1163476.29,61608.83,2018
105173,915034.66,909288.85,5745.81,2018
105174,878031.38,851459.67,26571.71,2018
105175,1134544.74,1106078.63,28466.11,2018
105176,910516.89,953528.14,-43011.25,2018
105178,1446481.81,1389774.17,56707.64,2018
105179,1130585.26,1085645.15,44940.11,2018
105182,1847206.81,1813985.95,33220.86,2018
105186,1132702.48,1137185.35,-4482.87,2018
105187,2067343.88,2148073.17,-80729.29,2018
105189,1395715.9,1379290.55,16425.35,2018
105190,1686350.35,1694868.13,-8517.78,2018
105191,1104008.49,1064551.06,39457.43,2018
105192,958483.22,954091.44,4391.78,2018
105195,1104599.78,1085520.51,19079.27,2018
105196,1066839.85,1043756.67,23083.18,2018
105198,1165952.74,1101762.38,64190.36,2018
105199,1018618.94,987680.31,30938.63,2018
105202,1148763.07,1154039.63,-5276.56,2018
133925,1288556.77,1385295.38,-96738.61,2018
133926,1433079.39,1387723.89,45355.5,2018
105203,2295726.51,2210719.42,85007.09,2018
105205,2148392.8,2119874.93,28517.87,2018
105209,1799796.26,1815768.87,-15972.61,2018
105211,1259770.3,1253772.28,5998.02,2018
105214,2050350,1956675.97,93674.03,2018
105217,1037831.25,1078147.1,-40315.85,2018
105218,1549501.71,1526937.19,22564.52,2018
105219,1005863.69,976151.14,29712.55,2018
105220,1104468.95,1101345.27,3123.68,2018
105221,1665968.59,1654136.19,11832.4,2018
105222,1136492.02,1164819.68,-28327.66,2018
105223,1094320.98,1075917.69,18403.29,2018
105225,1109888.85,1068006.46,41882.39,2018
105226,1148381.26,1145352.85,3028.41,2018
105228,873294.48,870340.33,2954.15,2018
105229,1027410.89,1007628.94,19781.95,2018
105230,933390.09,914776.4,18613.69,2018
105231,989610.77,976142.22,13468.55,2018
105232,1335890.32,1286482.83,49407.49,2018
105233,1604357.97,1572050.91,32307.06,2018
105234,1108919.23,1084530.55,24388.68,2018
105236,914581.73,895920.26,18661.47,2018
105237,920422.96,908882.43,11540.53,2018
105238,1173301.35,1185392.91,-12091.56,2018
105239,1760928.42,1742896.9,18031.52,2018
105240,944999.51,928757.06,16242.45,2018
105241,1046398.47,1062160.22,-15761.75,2018
105242,976715.75,954135.47,22580.28,2018
105243,1629582.36,1588340.25,41242.11,2018
105244,985090.52,986844.5,-1753.98,2018
105245,1030884.39,1015322.86,15561.53,2018
105246,925336.37,909951.7,15384.67,2018
105247,938770.07,967967,-29196.93,2018
105248,998287.1,988120.06,10167.04,2018
105249,926344.92,907951.24,18393.68,2018
105250,1030095.59,1086121.45,-56025.86,2018
131038,1433669.04,1405515.8,28153.24,2018
133980,2299709.69,2256606.82,43102.87,2018
134237,1740205.18,1787980.58,-47775.4,2018
131271,2106575.38,2013025.89,93549.49,2018
105252,5054213.88,5087521.61,-33307.73,2018
105253,8267791.85,8287194.14,-19402.29,2018
105262,4610406.97,4492216.68,118190.29,2018
105263,5395550.2,5393275.81,2274.39,2018
105264,7963672.32,7666155.52,297516.8,2018
134646,5534964.87,5533737.32,1227.55,2018
105274,3496366.29,3494914.38,1451.91,2018
105276,2761960.32,2696671.66,65288.66,2018
105277,4058306.83,4003737.61,54569.22,2018
105278,3601046.47,3185446.91,415599.56,2018
105281,2599749.48,2587730.22,12019.26,2018
105287,1349385.86,1378317.26,-28931.4,2018
105290,1078701.18,1079381.24,-680.06,2018
105291,1177867.14,1162747.43,15119.71,2018
105292,1428197.1,1427561.33,635.77,2018
105293,1584467.14,1581383.46,3083.68,2018
105294,904736.08,894481.57,10254.51,2018
105295,1027641.96,1034550.94,-6908.98,2018
105296,905859.39,887864.76,17994.63,2018
105297,1786731.28,1795469.86,-8738.58,2018
105299,1407604.4,1445695.89,-38091.49,2018
105300,1153356.32,1066664.9,86691.42,2018
105301,1056353.87,1061095.47,-4741.6,2018
105304,1530721.04,1510260.38,20460.66,2018
105305,1024130.32,1000312.9,23817.42,2018
105306,1973253.3,1915662.44,57590.86,2018
105307,2041123.83,1975688.45,65435.38,2018
105308,1247128.11,1211562.16,35565.95,2018
105310,1068562.81,1090976.65,-22413.84,2018
105311,1323562.89,1294153.65,29409.24,2018
105313,1414469.17,1357291.2,57177.97,2018
105314,938054.29,929318.04,8736.25,2018
105316,1235174.45,1252877.83,-17703.38,2018
105317,1241207.28,1248545.58,-7338.3,2018
105321,1192503.69,1176739.4,15764.29,2018
105322,1446263.75,1504372.12,-58108.37,2018
105323,1111156.09,1110323.47,832.62,2018
105324,1183926.65,1159380.41,24546.24,2018
105325,1170778.54,1153875.92,16902.62,2018
105326,1233545.18,1190991.26,42553.92,2018
105327,515157.58,515365.21,-207.63,2018
105329,1226655.63,1253360.49,-26704.86,2018
105330,1511208.67,1622746.35,-111537.68,2018
105331,1134228.48,1120169.13,14059.35,2018
105332,1294937.36,1285995.85,8941.51,2018
105334,1046853.77,1030749.34,16104.43,2018
105335,1091044.27,1085180.68,5863.59,2018
105336,1626865.96,1521588.18,105277.78,2018
105337,980829.26,973488.55,7340.71,2018
105338,520044.02,523026.95,-2982.93,2018
105340,541260.02,523682.63,17577.39,2018
105342,1039820.29,1012454.5,27365.79,2018
105343,1018778.8,988216.48,30562.32,2018
105344,1230669.69,1249515.26,-18845.57,2018
105345,1730251.3,1758499.27,-28247.97,2018
105347,1334923.53,1438575.93,-103652.4,2018
105348,1108761.4,1054560.99,54200.41,2018
105350,1156203.98,1111272.39,44931.59,2018
105351,975877.9,969229.8,6648.1,2018
105352,873073.81,864197.35,8876.46,2018
105353,2021667.69,1953310.68,68357.01,2018
130327,1265160.68,1249775.13,15385.55,2018
133929,1576793.09,1627184.52,-50391.43,2018
133944,2112096.75,2174683.41,-62586.66,2018
105354,5059782.58,5178076.9,-118294.32,2018
134195,1030709.45,958257.57,72451.88,2018
105355,4857285.06,4916745.29,-59460.23,2018
105357,4521948.8,4587246.58,-65297.78,2018
105358,4659590.48,4661856.28,-2265.8,2018
105360,4754099.67,4626224.76,127874.91,2018
105361,5711346.79,5704579.12,6767.67,2018
105362,4617817.81,4492642.05,125175.76,2018
105364,3523853.22,3594491.54,-70638.32,2018
105365,4021864.1,4078089.29,-56225.19,2018
105366,5759139.55,5988427.99,-229288.44,2018
105367,5194954.91,5263577.85,-68622.94,2018
105368,838197.36,821853.1,16344.26,2018
105376,1206726,1054782.77,151943.23,2018
105377,3466870.13,3505882.54,-39012.41,2018
105378,5078034.74,4935845.91,142188.83,2018
105387,1424891.09,1357568.85,67322.24,2018
131444,3727454.32,3678019.66,49434.66,2018
105389,2401679.99,2301757.47,99922.52,2018
131931,2025594.88,1976760.25,48834.63,2018
133770,2252292.69,1958633.65,293659.04,2018
105397,2397105.34,2382485.11,14620.23,2018
105401,2313136.6,2311965.77,1170.83,2018
105403,3332344.49,3275306.27,57038.22,2018
105404,3602918.57,3651914.66,-48996.09,2018
105405,2485791.98,2444312.26,41479.72,2018
105408,3823973.04,3599564.21,224408.83,2018
105412,2291472.08,2203858.25,87613.83,2018
105413,1326197.46,1286948.15,39249.31,2018
105422,3786905.84,3301277.7,485628.14,2018
105424,3251068.1,3248183.32,2884.78,2018
105426,2207055,2111351.14,95703.86,2018
105427,2118677.58,2133443.65,-14766.07,2018
105428,2607964.4,2561511.71,46452.69,2018
105432,2840045.71,2799297.36,40748.35,2018
105434,1244274.92,1239019.68,5255.24,2018
105443,2504494.78,2476381.05,28113.73,2018
105448,2353993.99,2286241.59,67752.4,2018
105449,2542259.32,2540118.8,2140.52,2018
105451,1352925.22,1282180.88,70744.34,2018
105452,2603725.13,2528631.52,75093.61,2018
105459,2537903.94,2415809.18,122094.76,2018
105461,1337841.93,1342292.01,-4450.08,2018
105465,2235968.79,2214399.27,21569.52,2018
105467,2604407.8,2693648.51,-89240.71,2018
105468,1548633.93,1532879.01,15754.92,2018
105469,2419913.1,2334704.11,85208.99,2018
105470,2467181.1,2372389.88,94791.22,2018
105471,2242361.7,2299432.72,-57071.02,2018
105472,2330928.09,2381068.53,-50140.44,2018
105480,1352372.6,1349812.77,2559.83,2018
105483,2564512.45,2442388.69,122123.76,2018
105485,2791624.96,2763308.92,28316.04,2018
105486,2244502.34,2244741.25,-238.91,2018
130380,3443280.75,3208186.14,235094.61,2018
131030,2981051.59,2886391.47,94660.12,2018
131202,3680973.57,3524043.93,156929.64,2018
131938,2365396.03,2372954.85,-7558.82,2018
132241,2844468.64,2805650.5,38818.14,2018
105487,1281622.89,1253641.93,27980.96,2018
105488,1765948.54,1801856,-35907.46,2018
105490,1385722.96,1448781.2,-63058.24,2018
105491,2294946.81,2031792.59,263154.22,2018
105493,3041066.65,3020004.95,21061.7,2018
105495,2838870.65,2738539.3,100331.35,2018
105496,1385732.71,1377740.98,7991.73,2018
105498,1703817.85,1718078.97,-14261.12,2018
105500,2351067.25,2342650.12,8417.13,2018
105501,1343387.9,1330360.03,13027.87,2018
105502,2532759.19,2438444.85,94314.34,2018
105503,2480069.73,2463832.76,16236.97,2018
105504,2153813.59,2012825.56,140988.03,2018
105505,1433445.91,1402878.91,30567,2018
105507,2080516.24,2179049.09,-98532.85,2018
105508,1187941.6,1156923.41,31018.19,2018
105509,1276173.07,1204508.89,71664.18,2018
105514,2405948.27,2383370.6,22577.67,2018
105516,1151900.95,1107354.37,44546.58,2018
105519,1318887.57,1301001.22,17886.35,2018
105520,1318867.86,1229451.34,89416.52,2018
105521,2196393.93,2119697.87,76696.06,2018
105523,1345522.2,1295965.12,49557.08,2018
105524,1997153.16,2028456.73,-31303.57,2018
105525,1353549.67,1267034.64,86515.03,2018
105526,1882139.01,1854414.05,27724.96,2018
105527,1489202.24,1250115.23,239087.01,2018
105529,1370473.85,1323477.8,46996.05,2018
105530,1195197.85,1199701.63,-4503.78,2018
105532,1353682.09,1303726.25,49955.84,2018
105533,1726566.09,1671895.25,54670.84,2018
105534,2040188.09,2050787.21,-10599.12,2018
105535,1274883.1,1403475.8,-128592.7,2018
105536,1321825.7,1237697.24,84128.46,2018
105537,1301139.68,1284482.41,16657.27,2018
105539,1187669.36,1197153.27,-9483.91,2018
105540,1516521.46,1446481.47,70039.99,2018
105541,1776491.53,1724121.14,52370.39,2018
105543,1200311.73,1139780.05,60531.68,2018
105544,2354283.2,2303211.19,51072.01,2018
105545,1244955.21,1251325.92,-6370.71,2018
105546,2256686.23,2198372.89,58313.34,2018
105547,1383556.78,1341461.34,42095.44,2018
105548,1350452.95,1307744.66,42708.29,2018
105550,1303543.1,1338492.13,-34949.03,2018
105553,1698827.99,1684322.2,14505.79,2018
105554,2369078.79,2358971.32,10107.47,2018
105555,2426875.53,2438438.57,-11563.04,2018
131884,1182844.64,1202300.58,-19455.94,2018
134479,1602161.24,1624488.25,-22327.01,2018
135279,2443176.2,2243054.86,200121.34,2018
135648,2489185.48,2448577.13,40608.35,2018
105560,12340304.24,12442154.68,-101850.44,2018
105564,11512407.91,11204161.29,308246.62,2018
105574,5185181.55,5446741.62,-261560.07,2018
105576,5476845.53,5497075.78,-20230.25,2018
105577,7149946.29,7393142.23,-243195.94,2018
105581,5674710.98,5809038.85,-134327.87,2018
131880,7293239.42,7193371.26,99868.16,2018
105584,2091188.84,2063096.44,28092.4,2018
105602,2338881.61,2358127.3,-19245.69,2018
105604,2501541.86,2744018,-242476.14,2018
105606,2659258.25,2625585.67,33672.58,2018
105608,6251957.07,5881405.9,370551.17,2018
105613,2900852.51,2822909.04,77943.47,2018
105614,1913982.74,1933456.38,-19473.64,2018
105616,1481466.59,1445914.73,35551.86,2018
105622,3591411.75,3580158.08,11253.67,2018
105623,2336354.81,2367678.3,-31323.49,2018
132905,3011015.62,2933932.65,77082.97,2018
127802,2236830.76,2202526.68,34304.08,2018
105626,1717331.54,1776602.77,-59271.23,2018
105627,1328840.67,1347031.27,-18190.6,2018
136825,1176360.34,1284008.36,-107648.02,2018
105638,1816812.22,1853369.75,-36557.53,2018
105642,1550943.23,1554265.31,-3322.08,2018
105645,1557148.13,1579836.83,-22688.7,2018
105648,2444215.8,2433460.52,10755.28,2018
105649,1175584.95,1136923.23,38661.72,2018
105652,1127684.33,1099484.19,28200.14,2018
105656,1782844.08,1810351.71,-27507.63,2018
105658,1162848.19,1165092.32,-2244.13,2018
105659,1138354.84,1118308.48,20046.36,2018
105662,1061419.68,1053628.86,7790.82,2018
105663,1060829.63,1037220.64,23608.99,2018
105665,928638.83,933520.04,-4881.21,2018
105666,608624.83,620925.91,-12301.08,2018
105667,1019721.46,1014571.1,5150.36,2018
105668,1194777.55,1194101.97,675.58,2018
105669,953349.06,963589.78,-10240.72,2018
105670,1518480.96,1503612.22,14868.74,2018
105671,940494.03,947223.97,-6729.94,2018
105672,1089712.05,1100334.69,-10622.64,2018
105674,1016642.34,1005142.47,11499.87,2018
105676,1857074.27,1855622.45,1451.82,2018
105679,1359593.64,1347805.67,11787.97,2018
105680,2283187.88,2251278.87,31909.01,2018
105686,2160285.32,2295229.23,-134943.91,2018
133286,1055194.63,1074978.05,-19783.42,2018
133710,1772234.89,1802084.04,-29849.15,2018
133711,2126478.26,2098993.44,27484.82,2018
133712,2980258.03,2713927.27,266330.76,2018
105688,637775.58,638508.77,-733.19,2018
105691,928873.3,922766.04,6107.26,2018
105692,853268.49,857186.81,-3918.32,2018
105693,525014.03,549684.36,-24670.33,2018
105694,1426517.24,1364605.39,61911.85,2018
