URN,KS2 Pupils,KS2 Boys,KS2 Girls,Reading Progress,Reading Score,Reading Meet Std,Reading Exceed Std,Reading Progress Band,Reading Progress Desc,Writing Progress,Writing Score,Writing Meet Std,Writing Exceed Std,Writing Progress Band,Writing Progress Desc,Maths Progress,Maths Score,Maths Meet Std,Maths Exceed Std,Maths Progress Band,Maths Progress Desc,Overall Meet Std,Overall Exceed Std,Academic Year
126417,9,5,4,-6.8,95,22%,0%,,,-5.2,98,44%,0%,,,-7.7,95,11%,0%,,,0%,0%,2016
126369,51,22,29,1.8,102,73%,6%,,,-0.2,101,69%,8%,,,0.6,102,73%,6%,,,55%,2%,2016
126370,52,29,23,-1.6,103,77%,19%,,,-2.4,106,85%,25%,,,-0.1,105,83%,17%,,,63%,4%,2016
126234,14,6,8,1.1,106,86%,21%,,,-4.7,104,86%,7%,,,-2.1,103,79%,14%,,,64%,0%,2016
126419,19,13,6,2.4,104,84%,32%,,,0.1,101,53%,16%,,,-0.4,103,63%,11%,,,58%,11%,2016
140351,4,,,,,,,,,,,,,,,,,,,,,,,2016
135142,15,8,7,-4,94,20%,20%,,,-0.1,96,33%,13%,,,-3.4,96,27%,7%,,,20%,0%,2016
126371,12,6,6,-2.5,103,75%,17%,,,-1.5,105,75%,25%,,,-0.9,106,75%,17%,,,67%,17%,2016
126372,26,12,14,0.6,106,85%,27%,,,-2.5,107,77%,23%,,,-2.2,104,65%,23%,,,58%,19%,2016
126420,31,15,16,-1.4,106,71%,23%,,,1.3,104,77%,13%,,,-0.6,106,74%,26%,,,65%,3%,2016
141893,52,22,30,-3.4,100,54%,13%,,,-1.1,102,63%,23%,,,-2.8,101,62%,8%,,,46%,6%,2016
126421,17,6,11,0.7,105,71%,35%,,,0.9,105,65%,18%,,,0.2,105,71%,35%,,,59%,29%,2016
138188,25,11,14,1,106,72%,36%,,,3.5,103,80%,20%,,,-0.2,104,84%,16%,,,68%,12%,2016
126302,25,11,14,2.8,106,88%,24%,,,1.7,105,80%,16%,,,-2.6,101,52%,12%,,,48%,4%,2016
126264,29,10,19,-3.7,97,34%,0%,,,0.9,98,48%,7%,,,0.6,100,66%,3%,,,31%,0%,2016
134977,12,6,6,0.4,105,75%,50%,,,-2.2,104,75%,17%,,,2.6,108,92%,33%,,,75%,0%,2016
140685,22,11,11,2.8,99,64%,5%,,,0.9,101,59%,14%,,,-0.6,97,27%,0%,,,18%,0%,2016
126178,21,8,13,2.4,102,48%,19%,,,2.8,102,62%,14%,,,1.7,102,62%,14%,,,48%,10%,2016
126390,25,16,9,-1.5,102,80%,20%,,,-0.6,101,76%,4%,,,-0.7,104,72%,24%,,,64%,4%,2016
126435,25,11,14,6.8,111,96%,60%,,,0.7,110,100%,44%,,,4.6,109,100%,44%,,,88%,12%,2016
126305,18,7,11,-1,104,67%,22%,,,-6.3,103,67%,11%,,,-3.3,102,61%,11%,,,56%,0%,2016
126306,16,6,10,-2.8,100,56%,6%,,,-4.7,98,38%,13%,,,-4.5,99,56%,6%,,,38%,0%,2016
126445,21,6,15,-1,102,57%,19%,,,-3.1,102,57%,0%,,,-4.5,99,43%,5%,,,38%,0%,2016
126309,27,15,12,-0.3,102,59%,19%,,,-2.4,105,74%,37%,,,-0.8,101,56%,4%,,,48%,0%,2016
139381,14,4,10,-2,105,79%,29%,,,-2.7,103,71%,21%,,,-6.1,101,57%,0%,,,57%,0%,2016
138112,27,15,12,-0.2,105,74%,22%,,,-1.9,105,70%,22%,,,-2.9,104,67%,11%,,,63%,0%,2016
140223,14,7,7,-1.3,102,64%,0%,,,-1,103,50%,14%,,,-7.6,96,29%,7%,,,14%,0%,2016
141647,7,5,2,,,0%,0%,,,,,0%,0%,,,,,0%,0%,,,0%,0%,2016
126553,7,6,1,-7.4,,0%,0%,,,-7.4,,0%,0%,,,-8.2,,0%,0%,,,0%,0%,2016
126552,6,3,3,-7.4,,0%,0%,,,-7.4,,0%,0%,,,-8.2,,0%,0%,,,0%,0%,2016
137470,10,9,1,,95,10%,0%,,,,91,10%,0%,,,,90,0%,0%,,,0%,0%,2016
131573,55,25,30,1.4,103,67%,29%,,,-4.7,104,73%,25%,,,0.4,103,71%,22%,,,44%,0%,2016
126183,18,7,11,0,103,78%,17%,,,1.3,103,61%,17%,,,2.8,106,100%,11%,,,67%,6%,2016
126252,45,21,24,-4.3,100,58%,9%,,,-3.9,102,62%,11%,,,-3.5,101,58%,16%,,,44%,0%,2016
135206,40,23,17,1.7,103,75%,13%,,,-4.4,105,78%,28%,,,1.2,103,68%,20%,,,45%,0%,2016
138424,,,,,,,,,,,,,,,,,,,,,,,,2016
138309,85,38,47,-2.1,99,52%,9%,,,-3.2,103,68%,25%,,,-0.1,102,71%,12%,,,41%,0%,2016
136068,27,17,10,0,102,56%,15%,,,0,103,59%,22%,,,-4.7,99,48%,11%,,,37%,4%,2016
132229,56,26,30,0.9,102,57%,16%,,,-2.5,103,61%,20%,,,-1.2,100,52%,7%,,,36%,0%,2016
126213,57,39,18,-2.4,99,47%,11%,,,-1.7,101,47%,14%,,,-1.5,100,46%,9%,,,32%,2%,2016
135522,54,29,25,1,103,67%,20%,,,-1.1,106,85%,31%,,,-0.1,103,76%,13%,,,53%,4%,2016
136293,59,28,31,6.9,108,95%,47%,,,-1.9,109,100%,32%,,,4.5,106,95%,20%,,,59%,3%,2016
138004,58,30,28,-1.8,100,66%,9%,,,-2.7,106,81%,22%,,,-0.8,102,66%,7%,,,41%,2%,2016
126207,91,50,41,-2.3,102,74%,12%,,,-8.9,102,65%,15%,,,-3.3,101,66%,12%,,,37%,0%,2016
126251,36,16,20,-1.7,103,75%,14%,,,-1,107,92%,33%,,,0.7,105,94%,11%,,,69%,3%,2016
141273,38,15,23,2,106,79%,32%,,,-3.7,107,84%,37%,,,0.2,104,79%,11%,,,55%,8%,2016
126295,59,25,34,2.3,105,75%,25%,,,-4.8,105,81%,17%,,,0.7,104,73%,14%,,,51%,0%,2016
139207,28,13,15,-3.7,96,36%,4%,,,-1,102,64%,14%,,,-0.9,101,61%,0%,,,25%,0%,2016
136981,68,35,33,-0.6,103,72%,15%,,,-4.3,106,93%,22%,,,1.4,105,96%,16%,,,51%,0%,2016
138636,38,24,14,0.1,101,66%,8%,,,-1,105,76%,29%,,,1.7,104,76%,18%,,,47%,0%,2016
137074,,,,,,,,,,,,,,,,,,,,,,,,2016
138479,25,16,9,-1.9,105,72%,24%,,,-3.9,107,72%,36%,,,-2.3,105,84%,20%,,,56%,8%,2016
126228,56,23,33,2,103,64%,20%,,,-0.2,105,71%,23%,,,-0.1,102,59%,16%,,,46%,4%,2016
126240,60,33,27,0.7,104,73%,28%,,,-1.5,105,70%,27%,,,-0.4,104,63%,23%,,,48%,7%,2016
137191,68,29,39,0.9,107,94%,34%,,,-5,109,93%,49%,,,-0.2,106,91%,31%,,,62%,6%,2016
131901,51,29,22,-4.6,95,27%,8%,,,-4.1,97,35%,4%,,,-6.8,94,24%,0%,,,18%,0%,2016
140284,45,26,19,0.1,103,67%,13%,,,-5.6,103,69%,24%,,,0.4,103,73%,16%,,,40%,0%,2016
140264,58,31,27,0.3,106,86%,28%,,,-1.8,109,86%,52%,,,0.5,105,88%,19%,,,72%,0%,2016
138308,29,14,15,-1.8,101,66%,14%,,,-3.1,105,83%,28%,,,-0.9,103,66%,10%,,,41%,0%,2016
126249,16,7,9,0.8,105,88%,13%,,,-1,108,88%,50%,,,0.8,106,81%,19%,,,81%,0%,2016
132064,40,24,16,-2.5,100,65%,5%,,,-5.5,102,63%,13%,,,-1,102,73%,5%,,,43%,0%,2016
135797,58,34,24,1.7,104,76%,24%,,,-7,106,84%,34%,,,1.6,104,74%,17%,,,43%,0%,2016
126440,38,17,21,-5.1,98,39%,5%,,,-6.5,100,58%,13%,,,-4.6,98,47%,3%,,,26%,0%,2016
131378,29,18,11,-2.2,102,69%,17%,,,-4.9,108,79%,52%,,,0.1,105,72%,28%,,,55%,0%,2016
140289,27,14,13,0.7,103,74%,15%,,,-3.7,107,85%,33%,,,1.2,105,85%,19%,,,48%,0%,2016
131377,62,26,36,1.6,104,69%,23%,,,-3.5,106,81%,40%,,,0.3,103,69%,19%,,,45%,0%,2016
126281,58,27,31,-0.9,101,53%,22%,,,-1.7,103,71%,28%,,,0.6,103,78%,17%,,,45%,10%,2016
138306,28,15,13,1.3,105,86%,18%,,,-4,105,82%,21%,,,-0.5,103,86%,7%,,,68%,0%,2016
126209,93,49,44,-2.3,101,66%,10%,,,-4.7,103,63%,15%,,,-2.6,101,62%,11%,,,43%,1%,2016
142539,,,,,,,,,,,,,,,,,,,,,,,,2016
138619,30,15,15,1.6,104,70%,30%,,,-0.2,110,83%,43%,,,3.7,107,80%,40%,,,60%,3%,2016
134151,59,28,31,0,102,68%,14%,,,-8.5,104,73%,20%,,,-0.7,102,63%,17%,,,32%,3%,2016
137610,24,15,9,2.9,104,71%,29%,,,0.4,104,71%,17%,,,-0.2,101,50%,13%,,,50%,8%,2016
137147,44,20,24,0.4,103,77%,11%,,,-0.9,106,93%,23%,,,3.4,107,98%,23%,,,64%,5%,2016
138005,26,14,12,4.4,105,69%,27%,,,3,104,73%,19%,,,2.5,103,85%,8%,,,65%,4%,2016
140291,42,24,18,0.8,104,64%,29%,,,-2.2,106,81%,33%,,,0.6,104,71%,19%,,,57%,5%,2016
126300,2,,,,,,,,,,,,,,,,,,,,,,,2016
126358,11,3,8,-0.7,106,82%,18%,,,-6.6,107,82%,36%,,,-0.9,105,91%,18%,,,64%,0%,2016
137460,60,33,27,-1.1,103,73%,23%,,,-6.9,104,78%,20%,,,-1.7,103,63%,13%,,,42%,2%,2016
135364,100,48,52,-4.6,97,37%,2%,,,-4,98,44%,7%,,,-2.4,99,51%,8%,,,27%,1%,2016
140420,,,,,,,,,,,,,,,,,,,,,,,,2016
138305,31,16,15,3.2,107,87%,26%,,,-2.9,105,68%,29%,,,3,109,84%,39%,,,65%,10%,2016
126231,29,15,14,-0.1,105,72%,24%,,,1.7,106,90%,31%,,,0.1,105,90%,14%,,,62%,3%,2016
140302,41,18,23,-0.6,100,54%,12%,,,-2.6,101,56%,17%,,,-1.8,99,49%,7%,,,32%,5%,2016
126253,26,12,14,2,106,92%,27%,,,0.2,107,81%,35%,,,3.5,108,96%,31%,,,69%,8%,2016
126245,88,38,50,-2.3,105,76%,24%,,,-7.3,104,72%,31%,,,-4.8,102,65%,15%,,,39%,11%,2016
134134,28,14,14,-4.1,99,54%,11%,,,-8,104,75%,18%,,,-2.5,102,61%,4%,,,29%,0%,2016
126283,53,28,25,2.3,104,75%,21%,,,0.7,104,81%,17%,,,2.7,105,87%,19%,,,60%,4%,2016
132023,59,30,29,0.1,105,78%,19%,,,-5.7,106,86%,27%,,,0.5,106,88%,24%,,,53%,2%,2016
126554,4,,,,,,,,,,,,,,,,,,,,,,,2016
126549,,,,,,,,,,,,,,,,,,,,,,,,2016
138307,9,7,2,-8.1,92,22%,0%,,,-6,93,0%,0%,,,-7.7,91,0%,0%,,,0%,0%,2016
126556,17,9,8,-8.2,,0%,0%,,,-8,,0%,0%,,,-9,,0%,0%,,,0%,0%,2016
109859,57,31,26,-1.5,102,70%,12%,,,-1.1,103,72%,14%,,,-2.8,101,56%,7%,,,40%,4%,2016
109835,29,17,12,-0.1,104,79%,21%,,,1,105,83%,24%,,,0.4,105,90%,10%,,,79%,0%,2016
109928,51,23,28,-3.2,100,49%,8%,,,-0.7,102,71%,16%,,,-3.7,99,47%,4%,,,39%,2%,2016
109962,30,20,10,3,107,83%,33%,,,1.8,108,93%,43%,,,3.5,107,90%,27%,,,80%,13%,2016
109805,29,18,11,-2.3,99,52%,10%,,,1.5,100,48%,10%,,,-0.4,102,69%,7%,,,45%,0%,2016
134304,60,30,30,-0.1,101,52%,15%,,,-0.4,98,32%,10%,,,-3.3,98,40%,3%,,,27%,0%,2016
109986,59,24,35,0,106,83%,29%,,,2.7,,0%,0%,,,-0.2,106,78%,29%,,,71%,15%,2016
130949,77,43,34,-0.8,101,52%,18%,,,-3.6,101,53%,13%,,,-1.7,100,58%,14%,,,35%,6%,2016
109806,58,39,19,-5.3,98,41%,7%,,,-0.3,97,43%,5%,,,-4.3,99,47%,5%,,,31%,2%,2016
135854,26,17,9,-3.2,100,50%,8%,,,-1.3,103,73%,19%,,,0,103,77%,8%,,,46%,0%,2016
109942,61,32,29,-1,102,66%,18%,,,1.2,103,69%,20%,,,-0.2,103,77%,15%,,,61%,8%,2016
109883,28,9,19,-0.1,106,82%,36%,,,-1.1,103,68%,21%,,,-3,103,79%,7%,,,68%,4%,2016
109870,70,32,38,0.1,104,77%,19%,,,-0.1,105,80%,30%,,,-1.1,102,66%,19%,,,57%,4%,2016
134740,28,12,16,-0.8,101,54%,14%,,,2.9,101,68%,7%,,,1.1,104,75%,18%,,,50%,7%,2016
110027,29,16,13,0.2,104,72%,31%,,,-0.3,106,79%,34%,,,1.7,106,93%,24%,,,66%,14%,2016
142319,28,11,17,4.4,107,89%,36%,,,3.7,106,89%,18%,,,2.1,106,86%,29%,,,79%,18%,2016
109973,26,18,8,-0.2,104,69%,27%,,,-0.2,103,69%,12%,,,-3.6,100,54%,12%,,,50%,4%,2016
110010,34,13,21,0.7,103,82%,6%,,,2.7,103,76%,18%,,,0.6,103,74%,24%,,,74%,3%,2016
109999,60,31,29,-2.4,103,65%,17%,,,0.4,103,68%,18%,,,-3.4,102,68%,12%,,,53%,3%,2016
109893,49,23,26,0.8,106,71%,35%,,,0.2,107,86%,39%,,,0.1,105,86%,16%,,,61%,6%,2016
133619,87,51,36,-0.8,100,60%,10%,,,-0.2,102,62%,13%,,,-2.1,100,52%,6%,,,45%,2%,2016
109847,31,17,14,0.2,106,90%,26%,,,-0.3,108,94%,45%,,,2.3,108,97%,26%,,,84%,6%,2016
109982,30,13,17,1.5,107,80%,33%,,,-2.1,105,77%,27%,,,-1.1,104,80%,7%,,,63%,3%,2016
131145,91,40,51,1.5,105,84%,26%,,,-0.6,106,79%,29%,,,1,105,79%,29%,,,66%,13%,2016
109812,30,19,11,1.9,101,60%,10%,,,4.8,102,57%,13%,,,0.4,101,60%,10%,,,47%,7%,2016
109941,60,32,28,-1.4,97,40%,8%,,,0.8,99,45%,2%,,,-3.1,97,42%,5%,,,25%,2%,2016
109994,30,17,13,2.8,107,77%,50%,,,-2.7,106,73%,43%,,,-0.6,105,67%,30%,,,63%,13%,2016
109922,49,29,20,-1.1,101,61%,12%,,,-1.4,102,63%,14%,,,-2.6,101,55%,16%,,,43%,4%,2016
110190,14,12,2,-9.9,,0%,0%,,,-10.8,,0%,0%,,,-12.4,,0%,0%,,,0%,0%,2016
110020,16,4,12,3,107,81%,44%,,,0.8,107,88%,44%,,,-2.1,102,69%,6%,,,69%,0%,2016
109991,65,33,32,0,103,66%,22%,,,-3.3,103,66%,22%,,,1,104,78%,18%,,,49%,5%,2016
109960,27,13,14,0.4,107,78%,33%,,,-0.4,107,81%,30%,,,-2.2,105,78%,15%,,,70%,11%,2016
109856,27,15,12,1.3,103,67%,19%,,,-3,103,63%,15%,,,0,103,74%,11%,,,37%,4%,2016
109819,96,48,48,0.1,104,69%,27%,,,-2.1,103,66%,24%,,,-0.7,104,69%,22%,,,57%,9%,2016
137788,21,11,10,-1.8,101,62%,5%,,,-2.6,104,62%,33%,,,-1.4,102,57%,14%,,,48%,0%,2016
110072,122,67,55,-3.7,100,52%,7%,,,-3.5,101,59%,13%,,,-3.9,100,49%,8%,,,34%,2%,2016
109842,74,41,33,2.3,107,88%,35%,,,-0.4,107,89%,32%,,,1.7,107,93%,34%,,,84%,7%,2016
109961,30,15,15,1.8,104,73%,33%,,,3.2,105,73%,23%,,,2.3,105,73%,23%,,,67%,13%,2016
110018,32,15,17,4.3,108,88%,38%,,,0.1,109,88%,53%,,,2.2,106,75%,38%,,,72%,13%,2016
109953,46,23,23,1.3,104,74%,26%,,,-0.2,105,80%,26%,,,-1,103,63%,20%,,,54%,9%,2016
141295,12,4,8,5.8,108,92%,50%,,,2.1,105,83%,17%,,,2.1,105,83%,8%,,,83%,0%,2016
109938,25,13,12,2.5,104,80%,20%,,,-1.2,103,72%,16%,,,3.6,105,92%,20%,,,76%,0%,2016
136712,29,12,17,3.7,111,100%,55%,,,4.7,114,100%,79%,,,4.1,111,100%,62%,,,100%,45%,2016
109888,30,15,15,3.1,109,90%,50%,,,1.7,109,93%,60%,,,2.3,108,93%,37%,,,90%,23%,2016
109820,28,15,13,-2.7,96,36%,0%,,,3.1,100,50%,7%,,,-1.1,99,39%,7%,,,21%,0%,2016
110030,42,24,18,1.9,106,83%,38%,,,0.1,109,95%,45%,,,3.9,109,95%,45%,,,69%,7%,2016
110086,119,62,57,0.1,106,83%,33%,,,-1.3,103,72%,10%,,,-1.8,104,75%,20%,,,66%,8%,2016
141818,31,17,14,-0.2,104,81%,19%,,,1.1,103,77%,13%,,,-0.1,104,74%,19%,,,71%,10%,2016
141601,27,13,14,0.3,100,59%,11%,,,5.9,103,74%,11%,,,2.4,103,81%,15%,,,56%,4%,2016
139882,39,21,18,-1.4,102,77%,10%,,,0,106,85%,28%,,,0.5,104,85%,23%,,,59%,8%,2016
110019,31,13,18,1.1,106,81%,26%,,,-1.4,109,87%,39%,,,2,107,84%,35%,,,58%,10%,2016
141349,55,33,22,-1.3,104,71%,27%,,,0.2,104,69%,27%,,,-1.5,104,69%,27%,,,58%,11%,2016
109951,7,4,3,6.2,109,71%,29%,,,-1.5,103,71%,14%,,,1.2,104,57%,14%,,,57%,14%,2016
109843,25,15,10,0.4,103,76%,20%,,,-0.5,104,84%,20%,,,0.1,104,72%,20%,,,64%,8%,2016
110075,104,55,49,-0.7,103,68%,25%,,,1.3,104,74%,31%,,,-1.5,103,74%,17%,,,61%,9%,2016
109832,19,5,14,3.3,106,84%,37%,,,-2.8,106,89%,37%,,,0.4,103,84%,11%,,,63%,5%,2016
109821,59,29,30,1,105,80%,25%,,,-5,107,83%,42%,,,1.1,105,81%,27%,,,56%,0%,2016
138635,30,19,11,1.6,107,87%,23%,,,-0.6,106,83%,30%,,,2.9,108,93%,43%,,,83%,7%,2016
109841,13,7,6,-0.9,105,77%,23%,,,-3.9,104,62%,23%,,,-4,102,69%,8%,,,62%,8%,2016
109907,36,20,16,1,102,58%,17%,,,-2.1,102,61%,14%,,,0.5,101,56%,19%,,,42%,11%,2016
140494,,,,,,,,,,,,,,,,,,,,,,,,2016
142066,3,,,,,,,,,,,,,,,,,,,,,,,2016
110183,20,15,5,-8.7,,0%,0%,,,-8.3,,0%,0%,,,-7.6,,0%,0%,,,0%,0%,2016
109957,3,,,,,,,,,,,,,,,,,,,,,,,2016
109810,27,8,19,-1.2,104,81%,22%,,,-1.1,105,89%,26%,,,-1.1,104,78%,15%,,,59%,7%,2016
109958,20,12,8,1.1,103,75%,25%,,,1.7,105,75%,20%,,,1.4,104,65%,20%,,,60%,15%,2016
109959,27,13,14,1.8,106,70%,44%,,,-0.7,105,70%,33%,,,-0.4,104,70%,22%,,,63%,15%,2016
109811,15,9,6,2.1,108,93%,33%,,,-3.6,107,93%,27%,,,0.6,106,93%,20%,,,67%,13%,2016
109896,31,17,14,4.2,106,74%,35%,,,0.1,105,71%,23%,,,0.4,103,65%,16%,,,48%,10%,2016
109963,3,,,,,,,,,,,,,,,,,,,,,,,2016
110011,11,4,7,0.3,105,100%,18%,,,2.7,102,82%,9%,,,-2,102,55%,9%,,,55%,9%,2016
109871,59,31,28,1.8,106,81%,32%,,,-1.4,106,78%,32%,,,0.4,105,80%,24%,,,66%,10%,2016
139081,20,10,10,3.9,105,70%,25%,,,1.8,102,80%,15%,,,-0.8,101,55%,5%,,,55%,0%,2016
109831,74,43,31,1.7,105,76%,31%,,,-0.3,105,84%,23%,,,1.2,105,84%,23%,,,58%,14%,2016
109858,47,23,24,0.1,103,72%,19%,,,-3.9,104,72%,23%,,,0.4,103,74%,17%,,,47%,0%,2016
109964,17,7,10,0.6,107,82%,35%,,,-4.5,107,94%,29%,,,-2.4,104,76%,24%,,,71%,6%,2016
109815,31,18,13,1.3,105,77%,29%,,,-3.7,104,71%,19%,,,-0.5,103,71%,16%,,,55%,6%,2016
109816,53,29,24,-5.2,98,49%,11%,,,-3.9,100,49%,8%,,,-4.1,99,43%,8%,,,38%,2%,2016
109813,11,5,6,5.2,109,100%,45%,,,1.7,109,100%,45%,,,2.1,105,82%,18%,,,73%,9%,2016
109817,8,5,3,5.6,110,88%,50%,,,1.5,107,75%,50%,,,0.3,109,63%,50%,,,63%,25%,2016
109825,60,34,26,-0.8,104,75%,27%,,,-4.1,104,75%,17%,,,-3,102,65%,12%,,,57%,3%,2016
109898,26,12,14,-3.1,102,58%,8%,,,-2.9,103,65%,12%,,,-4.4,100,50%,8%,,,38%,4%,2016
109967,23,8,15,-2.2,100,61%,9%,,,-0.9,100,48%,17%,,,-2.9,100,61%,17%,,,57%,4%,2016
109968,29,21,8,-2.8,100,59%,17%,,,-5.5,101,59%,10%,,,-3.5,100,62%,3%,,,31%,0%,2016
109853,41,19,22,2.2,106,85%,34%,,,-0.4,105,73%,29%,,,0.4,104,76%,29%,,,63%,5%,2016
109977,53,26,27,0.7,108,92%,34%,,,-2.7,107,89%,36%,,,-1.3,106,89%,25%,,,75%,4%,2016
109949,16,9,7,-2.4,103,75%,31%,,,-5.4,106,75%,38%,,,-1.5,104,81%,19%,,,56%,13%,2016
109940,25,10,15,0.6,104,68%,24%,,,-3.5,104,80%,20%,,,-2.3,102,64%,16%,,,56%,4%,2016
109923,63,33,30,0,104,70%,33%,,,-2.2,104,73%,29%,,,-0.5,104,70%,22%,,,63%,6%,2016
109971,,,,,,,,,,,,,,,,,,,,,,,,2016
109950,11,5,6,3.3,106,73%,27%,,,-4,107,100%,36%,,,2.2,105,100%,9%,,,45%,0%,2016
109802,15,3,12,-0.1,106,73%,40%,,,-1.1,106,80%,33%,,,-1.4,104,73%,27%,,,67%,20%,2016
109861,27,17,10,0.8,104,63%,26%,,,-1.5,105,74%,30%,,,2,106,81%,26%,,,56%,0%,2016
110037,26,10,16,-0.6,104,73%,23%,,,-1.8,105,77%,38%,,,-0.2,105,85%,15%,,,69%,12%,2016
110094,28,9,19,0.7,104,64%,39%,,,1.3,104,75%,25%,,,-2.9,101,61%,11%,,,50%,11%,2016
110013,63,36,27,0.1,106,84%,38%,,,-5.7,104,71%,13%,,,-1.4,105,78%,24%,,,60%,5%,2016
109844,60,30,30,0.2,103,70%,23%,,,3.3,103,67%,17%,,,0.8,104,78%,20%,,,63%,8%,2016
110006,44,26,18,2,106,86%,34%,,,1.8,110,98%,52%,,,3.6,108,98%,30%,,,86%,11%,2016
109974,11,5,6,1.4,107,73%,36%,,,-5.7,106,73%,18%,,,-1.5,105,73%,18%,,,45%,0%,2016
109975,1,,,,,,,,,,,,,,,,,,,,,,,2016
109822,29,18,11,-2.3,102,69%,14%,,,-4,102,59%,7%,,,-3.8,101,66%,7%,,,52%,0%,2016
109866,42,17,25,-2,103,69%,24%,,,-2.3,106,71%,31%,,,-0.7,105,76%,24%,,,64%,7%,2016
109937,44,22,22,-0.9,101,61%,11%,,,-0.6,103,73%,18%,,,-1.3,101,64%,16%,,,48%,2%,2016
110017,14,10,4,3,108,86%,57%,,,0.3,106,86%,36%,,,1.3,107,79%,29%,,,79%,14%,2016
109979,12,7,5,-2.2,102,67%,25%,,,-5,100,50%,8%,,,-2.7,101,67%,17%,,,42%,0%,2016
110021,14,9,5,2.2,107,100%,29%,,,0.2,105,93%,21%,,,1.5,106,86%,21%,,,71%,0%,2016
135080,52,28,24,-0.1,103,60%,23%,,,-2.4,105,69%,27%,,,0.1,105,71%,21%,,,50%,8%,2016
109980,32,20,12,2.9,108,97%,34%,,,1.9,106,88%,28%,,,1.8,107,97%,19%,,,88%,9%,2016
109984,14,9,5,-0.5,107,71%,43%,,,-2.9,106,79%,36%,,,-3.1,105,71%,29%,,,57%,14%,2016
109845,53,34,19,-3.6,100,58%,11%,,,0.6,100,55%,6%,,,-3,101,60%,9%,,,45%,6%,2016
140407,42,21,21,-0.9,102,62%,17%,,,-0.5,103,67%,31%,,,-2,101,55%,12%,,,43%,5%,2016
135213,30,12,18,-4.7,96,30%,0%,,,-8.9,97,37%,7%,,,-7.9,93,17%,3%,,,13%,0%,2016
135079,33,21,12,-1.4,99,45%,3%,,,1.8,102,58%,9%,,,-2.5,98,52%,0%,,,33%,0%,2016
110025,13,6,7,0.8,103,77%,23%,,,-1.4,101,31%,31%,,,-0.1,103,62%,23%,,,46%,15%,2016
110026,6,2,4,,107,83%,0%,,,-7.3,106,67%,17%,,,,107,83%,17%,,,67%,0%,2016
110007,12,9,3,4.2,105,75%,33%,,,1.5,106,75%,33%,,,3.1,105,75%,25%,,,67%,8%,2016
110008,15,11,4,1.8,106,87%,27%,,,0.3,106,93%,33%,,,0.7,105,93%,27%,,,80%,7%,2016
109954,2,,,,,,,,,,,,,,,,,,,,,,,2016
109955,16,4,12,-1.1,103,75%,19%,,,0.2,105,75%,25%,,,-2.2,102,75%,13%,,,63%,13%,2016
109956,24,13,11,-0.9,105,79%,42%,,,-4,107,88%,38%,,,0.2,106,79%,33%,,,63%,4%,2016
109947,19,10,9,-1.7,103,63%,21%,,,-0.8,104,84%,21%,,,-0.1,105,84%,11%,,,53%,5%,2016
109932,55,32,23,-2.9,100,58%,18%,,,0,103,65%,18%,,,-3.7,100,51%,9%,,,45%,4%,2016
110186,16,15,1,-11.2,,0%,0%,,,-10.7,,0%,0%,,,-12.3,,0%,0%,,,0%,0%,2016
110182,7,5,2,,,0%,0%,,,-8.1,,0%,0%,,,,,0%,0%,,,0%,0%,2016
110005,49,29,20,-2.3,99,53%,18%,,,0.4,102,61%,16%,,,-0.8,101,59%,18%,,,43%,8%,2016
136457,43,24,19,2.1,108,84%,47%,,,1.9,109,88%,51%,,,2.1,108,88%,44%,,,79%,28%,2016
140379,,,,,,,,,,,,,,,,,,,,,,,,2016
109779,24,13,11,1.7,101,50%,17%,,,0.3,102,67%,17%,,,1.4,104,88%,8%,,,38%,4%,2016
137281,23,15,8,1.7,107,91%,35%,,,0.2,108,91%,43%,,,-0.4,105,87%,17%,,,83%,4%,2016
109780,20,15,5,-1.6,102,60%,15%,,,-1.8,104,75%,25%,,,-2.7,101,55%,20%,,,35%,5%,2016
109794,60,34,26,-1.1,105,83%,23%,,,-1,105,77%,22%,,,-0.3,106,87%,23%,,,72%,12%,2016
110004,59,29,30,-1.1,102,63%,17%,,,0.9,106,86%,27%,,,0.1,104,76%,22%,,,53%,8%,2016
109781,80,44,36,2.1,105,76%,25%,,,-0.5,106,83%,36%,,,2.6,106,85%,23%,,,62%,9%,2016
139972,,,,,,,,,,,,,,,,,,,,,,,,2016
109788,60,31,29,-0.5,103,73%,15%,,,-1.5,105,75%,27%,,,-1.7,103,65%,23%,,,53%,8%,2016
109920,57,28,29,-2.5,100,53%,14%,,,-0.6,106,81%,28%,,,-0.9,103,65%,16%,,,47%,4%,2016
109944,41,16,25,3.5,107,85%,44%,,,-0.8,107,88%,37%,,,1.2,105,83%,22%,,,66%,10%,2016
138372,44,18,26,-3.7,99,59%,7%,,,-6.5,101,57%,14%,,,-3.6,100,59%,5%,,,48%,0%,2016
109926,34,16,18,3.7,106,76%,24%,,,2.5,108,88%,47%,,,3.8,106,85%,26%,,,68%,15%,2016
109799,53,29,24,-4.7,99,38%,13%,,,-0.7,101,55%,13%,,,-4.4,99,40%,9%,,,30%,8%,2016
132109,30,9,21,0.5,104,73%,27%,,,-0.1,104,77%,20%,,,-1.9,102,63%,17%,,,57%,13%,2016
109785,28,11,17,1.7,103,75%,18%,,,1,106,86%,25%,,,2.1,104,82%,25%,,,64%,11%,2016
