URN,KS5 Pupils,Avg A-level Points,Avg A-level Grade,Academic Year
110484,123,23.24,D+,2017
139434,74,,,2017
137564,291,36.46,B-,2017
137091,384,38.99,B,2017
137280,104,25.58,C-,2017
110500,13,,,2017
136419,403,42.66,B+,2017
137219,310,41.72,B+,2017
134467,25,28.44,C,2017
110585,38,,,2017
136964,204,28.21,C-,2017
136858,111,32.36,C+,2017
138058,102,34.73,C+,2017
137261,102,27.28,C-,2017
136771,311,38.53,B,2017
139897,1,,,2017
110545,72,36.13,B-,2017
137372,123,28.86,C,2017
137344,406,40.24,B,2017
136845,350,39.98,B,2017
139663,2,,,2017
136781,410,41.47,B,2017
137256,144,22.34,D+,2017
110544,49,41.37,B,2017
110516,93,22.37,D+,2017
110548,355,39.46,B,2017
135879,69,15.38,D-,2017
139367,97,26.92,C-,2017
137215,264,26.1,C-,2017
110533,156,31.32,C,2017
137864,17,10,E,2017
110488,134,26.24,C-,2017
110497,200,10.88,E,2017
110490,125,29.33,C,2017
136484,392,41.24,B,2017
110549,25,,,2017
137355,256,33.97,C+,2017
110547,177,51.83,A+,2017
136723,396,41.01,B,2017
136468,446,30.51,C,2017
110531,186,27.97,C-,2017
130609,2335,18.01,D-,2017
136454,211,32.9,C+,2017
137052,412,33.17,C+,2017
136730,294,30,C,2017
138439,130,15.95,D-,2017
110517,437,28.13,C-,2017
143134,297,31.36,C,2017
136844,252,29.26,C,2017
135665,173,24.54,D+,2017
110532,201,27.91,C-,2017
110567,20,32.22,C+,2017
136842,299,33.06,C+,2017
110575,31,,,2017
130603,933,26.79,C-,2017
110071,92,24.91,D+,2017
110049,384,34.8,C+,2017
110069,216,26.66,C-,2017
110117,74,36.98,B-,2017
110159,166,32.62,C+,2017
137267,189,33.12,C+,2017
110068,70,19.42,D,2017
142577,107,31.05,C,2017
110125,465,47.15,A-,2017
138342,108,25.31,C-,2017
130606,1225,22.11,D+,2017
110147,5,33.11,C+,2017
138823,459,35.57,B-,2017
133580,2,,,2017
110153,152,30.03,C,2017
137695,119,28.21,C-,2017
138879,109,29.03,C,2017
110158,534,50.91,A,2017
137740,244,33.53,C+,2017
139971,4,,,2017
110150,21,,,2017
142357,220,31.74,C+,2017
110167,8,,,2017
110119,85,39.41,B,2017
110120,124,48.83,A,2017
141225,7,,,2017
110152,51,42.97,B+,2017
141844,231,35.14,B-,2017
141852,211,29.93,C,2017
110121,329,35.87,B-,2017
137777,137,27.6,C-,2017
110123,187,46.84,A-,2017
136647,341,33.99,C+,2017
110063,371,26.81,C-,2017
110180,63,27.62,C-,2017
130602,552,23.23,D+,2017
135819,12,21.96,D+,2017
110169,63,29.88,C,2017
110132,152,34.23,C+,2017
136733,224,25.31,C-,2017
137465,483,32.69,C+,2017
110128,40,38.17,B-,2017
110102,303,33.84,C+,2017
110048,160,27.04,C-,2017
139938,152,34.77,C+,2017
138525,138,27.08,C-,2017
110107,127,28.04,C-,2017
136307,230,30.88,C,2017
130247,140,19.85,D,2017
136448,262,43.4,B+,2017
110110,163,35.99,B-,2017
136876,184,24.39,D+,2017
110109,126,39.26,B,2017
144610,,,,2017
110096,24,,,2017
136449,314,48.63,A,2017
110111,53,29.36,C,2017
110165,193,45.78,A-,2017
142121,,,,2017
139268,246,26.57,C-,2017
137259,115,33.73,C+,2017
110076,80,25,C-,2017
141009,,,,2017
141970,,,,2017
144748,,,,2017
137726,283,34.52,C+,2017
136521,311,40.22,B,2017
140156,,,,2017
137287,243,26.98,C-,2017
110084,228,35.48,B-,2017
110087,124,26.74,C-,2017
135631,232,23.84,D+,2017
138012,89,27.42,C-,2017
136420,281,31.39,C,2017
110078,157,21.13,D,2017
130604,2168,22.04,D+,2017
142181,,,,2017
110136,46,34.67,C+,2017
136637,388,31.81,C+,2017
110151,273,42.62,B+,2017
110137,54,30.14,C,2017
110059,175,31.99,C+,2017
110062,205,29.44,C,2017
110060,167,32.88,C+,2017
139853,193,28.8,C,2017
136880,229,34.7,C+,2017
136891,302,36.39,B-,2017
142166,223,31.07,C,2017
130793,1542,,,2017
123312,361,46.41,A-,2017
134153,4997,26.88,C-,2017
138499,79,28.46,C,2017
137919,226,33.4,C+,2017
135236,126,34.84,C+,2017
142863,40,,,2017
141146,158,28.56,C,2017
123275,139,30.61,C,2017
138289,176,32.83,C+,2017
139997,17,41.18,B,2017
123236,72,22.35,D+,2017
139146,245,31.14,C,2017
137936,168,31.65,C,2017
123283,146,38.93,B,2017
138490,191,30.1,C,2017
123318,256,45.04,A-,2017
140217,11,,,2017
138269,,,,2017
137993,163,30.56,C,2017
123257,73,26.98,C-,2017
138897,127,30.85,C,2017
123290,281,46.43,A-,2017
139998,,,,2017
140580,119,32.05,C+,2017
137140,288,33.52,C+,2017
123277,110,39.57,B,2017
138602,156,36.62,B-,2017
123255,123,35,B-,2017
138667,505,30.53,C,2017
123311,298,51.54,A,2017
142104,175,37.43,B-,2017
135365,114,29.79,C,2017
123298,89,35.67,B-,2017
123310,133,47.6,A-,2017
136261,182,22.34,D+,2017
123300,274,47.41,A-,2017
123295,61,30.82,C,2017
123285,175,35.97,B-,2017
123278,94,31,C,2017
140886,33,22.63,D+,2017
138762,134,32.03,C+,2017
133430,232,,,2017
123292,301,41.78,B+,2017
139528,165,26.89,C-,2017
123313,228,49.53,A,2017
142024,152,22.72,D+,2017
137970,503,37.77,B-,2017
141069,202,30.95,C,2017
130789,1814,28.6,C,2017
138210,185,30.71,C,2017
138817,190,30.44,C,2017
123282,117,32.42,C+,2017
135675,956,18.72,D,2017
142218,162,31.71,C+,2017
123274,98,43.4,B+,2017
141111,79,29.01,C,2017
137357,234,35.68,B-,2017
140875,159,33.69,C+,2017
123238,135,28.87,C,2017
123294,25,41.15,B,2017
133226,315,31.71,C+,2017
132916,325,30.93,C,2017
130691,1624,31.31,C,2017
116537,39,33.21,C+,2017
130701,3128,31.64,C,2017
130688,1486,,,2017
137791,435,35.64,B-,2017
116527,199,37.26,B-,2017
130690,2585,29.11,C,2017
116574,32,35.83,B-,2017
116579,218,41.16,B,2017
130692,1157,,,2017
135240,8,,,2017
130693,1376,,,2017
130689,1593,27.77,C-,2017
116517,90,41.27,B,2017
116515,69,29.95,C,2017
130695,3488,27.59,C-,2017
116521,171,36.08,B-,2017
116563,10,,,2017
137345,258,30.41,C,2017
130708,4042,35.92,B-,2017
130700,2096,28.81,C,2017
136657,326,33.05,C+,2017
116543,140,39.24,B,2017
134769,43,35.61,B-,2017
130698,2515,30.68,C,2017
116594,24,30.37,C,2017
116534,129,46.34,A-,2017
130705,806,23.8,D+,2017
136652,269,31.77,C+,2017
136719,294,31.76,C+,2017
130703,3697,35.78,B-,2017
130699,226,12.73,E+,2017
116532,286,,,2017
116433,302,29.97,C,2017
135965,30,24.59,D+,2017
130697,1200,21.06,D,2017
130706,1312,28.04,C-,2017
116581,71,43.75,B+,2017
116582,85,28.26,C-,2017
116583,336,42.96,B+,2017
143430,,,,2017
116458,113,28.33,C-,2017
130704,1407,28.14,C-,2017
116580,237,44.95,B+,2017
130707,1221,24.33,D+,2017
130696,1101,,,2017
138476,92,32.77,C+,2017
136012,107,25.58,C-,2017
135552,323,28.45,C,2017
140845,123,23.47,D+,2017
140948,26,,,2017
136010,310,25.63,C-,2017
118225,18,36.13,B-,2017
136753,77,19.22,D,2017
118223,135,35.17,B-,2017
136751,169,26.95,C-,2017
130724,1448,10.65,E,2017
125315,199,36.24,B-,2017
125318,28,33.1,C+,2017
137906,186,30,C,2017
125388,144,27.07,C-,2017
130825,1490,15.52,D-,2017
125427,301,46.13,A-,2017
125340,429,41.92,B+,2017
142490,64,24.67,D+,2017
125349,218,46.59,A-,2017
125334,92,38.12,B-,2017
138226,,,,2017
136828,275,33.36,C+,2017
125323,301,39.13,B,2017
125356,31,34.65,C+,2017
130824,1676,,,2017
137595,122,29.05,C,2017
125332,332,43.49,B+,2017
130830,1859,35.95,B-,2017
125380,103,29.85,C,2017
134562,50,28.67,C,2017
125338,90,33.63,C+,2017
137003,200,28.18,C-,2017
136906,489,33.2,C+,2017
136534,546,35.82,B-,2017
130828,2137,33.01,C+,2017
139151,206,39.26,B,2017
130823,2109,27.95,C-,2017
139193,239,34.97,C+,2017
125342,185,51.82,A+,2017
125411,81,32.17,C+,2017
142314,231,34.45,C+,2017
137855,237,34.35,C+,2017
142009,,,,2017
136833,312,35.97,B-,2017
125442,323,45.13,A-,2017
125365,182,33.27,C+,2017
141200,14,,,2017
125387,153,38.97,B,2017
130822,1621,,,2017
125375,59,38.14,B-,2017
142315,384,29.96,C,2017
125322,84,34.96,C+,2017
125321,260,39.25,B,2017
130829,2284,32.25,C+,2017
125422,268,46.12,A-,2017
137736,266,35.88,B-,2017
125279,158,31.89,C+,2017
125424,284,49.83,A,2017
143367,341,36.66,B-,2017
125425,150,42.48,B+,2017
125275,196,40.51,B,2017
125278,303,33.33,C+,2017
125320,173,46.6,A-,2017
125361,264,40.75,B,2017
100528,65,37.93,B-,2017
143369,282,37.13,B-,2017
125353,259,40.87,B,2017
125311,209,28.27,C-,2017
125276,201,36.55,B-,2017
125402,86,36.5,B-,2017
125264,308,30.11,C,2017
137735,106,27.03,C-,2017
138491,142,28.3,C-,2017
125281,112,20.39,D,2017
125348,44,39.15,B,2017
125252,111,29.22,C,2017
144503,101,27.22,C-,2017
140117,245,22.84,D+,2017
125345,83,43.88,B+,2017
138928,265,27.11,C-,2017
130831,1269,30.15,C,2017
125369,165,43.18,B+,2017
125428,32,47.02,A-,2017
126133,256,42.3,B+,2017
140472,314,34.26,C+,2017
126134,96,42.59,B+,2017
130843,3514,26.87,C-,2017
139668,6,,,2017
140105,262,32.09,C+,2017
126107,322,42.37,B+,2017
126126,39,33.26,C+,2017
126080,182,28.63,C,2017
130842,1568,,,2017
137263,349,34.87,C+,2017
126098,204,28.65,C,2017
126136,317,43.02,B+,2017
126071,166,15.96,D-,2017
126088,325,30.72,C,2017
126108,268,40.49,B,2017
135760,80,32.37,C+,2017
134042,247,28.6,C,2017
126115,49,40.64,B,2017
126089,386,31.11,C,2017
126110,206,30,C,2017
135962,241,28.07,C-,2017
126119,22,38.13,B-,2017
126101,366,34.55,C+,2017
126095,189,29.81,C,2017
126092,487,33.72,C+,2017
126081,174,27.52,C-,2017
130847,1863,34.22,C+,2017
135745,140,26.62,C-,2017
137782,190,28.61,C,2017
135744,113,20.67,D,2017
126102,214,31.51,C,2017
138620,177,23.57,D+,2017
126068,301,30.33,C,2017
126137,234,37.91,B-,2017
130845,1362,29.49,C,2017
139996,73,27.56,C-,2017
139821,93,23.51,D+,2017
114622,126,32.98,C+,2017
137982,266,32.12,C+,2017
114657,392,40.87,B,2017
130670,1892,29.59,C,2017
114656,223,29.72,C,2017
114640,118,33.44,C+,2017
114650,284,39.77,B,2017
139796,103,32.04,C+,2017
114659,11,,,2017
138472,158,29.63,C,2017
114587,362,34.01,C+,2017
114634,78,34.68,C+,2017
114627,111,44.18,B+,2017
114625,59,32.59,C+,2017
114651,65,36.17,B-,2017
130667,927,,,2017
144505,,,,2017
137232,16,22.78,D+,2017
139689,95,33.42,C+,2017
138473,91,26.19,C-,2017
130665,1835,26.12,C-,2017
133435,3652,29.83,C,2017
114590,341,32.6,C+,2017
114591,179,32.15,C+,2017
141394,63,17.59,D-,2017
114664,498,37.97,B-,2017
114606,108,24.05,D+,2017
136164,71,25.36,C-,2017
114658,54,39.57,B,2017
114614,417,50.27,A,2017
130669,2675,37.51,B-,2017
114611,479,32.9,C+,2017
114607,175,20.57,D,2017
139409,,,,2017
137063,91,23.03,D+,2017
114616,167,41.4,B,2017
130668,1500,33.45,C+,2017
118937,175,42.33,B+,2017
138167,110,17.21,D-,2017
118882,71,18.94,D,2017
137474,189,34.06,C+,2017
118949,87,31.55,C,2017
118939,185,44.44,B+,2017
136603,294,33.67,C+,2017
118978,128,31.39,C,2017
137800,237,26.44,C-,2017
137458,187,21.8,D+,2017
130730,3394,22.43,D+,2017
131411,300,38.28,B-,2017
136382,489,29.91,C,2017
118991,35,,,2017
135371,319,19.48,D,2017
137739,287,38.73,B,2017
136585,402,30.59,C,2017
136359,579,21.05,D,2017
118883,291,38.79,B,2017
118785,109,26.02,C-,2017
136175,98,20.49,D,2017
118940,70,28.5,C,2017
118931,189,27.35,C-,2017
118806,217,32,C+,2017
136177,111,20.86,D,2017
138405,66,42.74,B+,2017
130728,1646,,,2017
134452,43,31.33,C,2017
135195,371,25.34,C-,2017
136324,259,22.11,D+,2017
137099,339,32.07,C+,2017
130733,908,,,2017
136571,115,24.71,D+,2017
136465,261,22.81,D+,2017
138236,72,22.95,D+,2017
136305,226,33.64,C+,2017
136379,428,37.83,B-,2017
137104,231,27.12,C-,2017
137484,427,23.9,D+,2017
118903,144,23.46,D+,2017
119040,42,,,2017
136582,314,37.71,B-,2017
119001,184,40.89,B,2017
118946,118,39.21,B,2017
136128,188,27.6,C-,2017
135630,147,29.15,C,2017
118835,348,31.65,C,2017
118836,348,33.94,C+,2017
136847,197,29.06,C,2017
137834,243,30.18,C,2017
139075,64,22.64,D+,2017
135372,2,,,2017
130725,2674,,,2017
118788,136,23.02,D+,2017
118928,162,5.88,E-,2017
136727,271,31.33,C,2017
135721,147,27.7,C-,2017
136304,31,,,2017
118930,19,5.45,E-,2017
136570,256,35.56,B-,2017
118957,34,37.63,B-,2017
119007,32,25.91,C-,2017
137609,143,29.88,C,2017
136317,187,20.15,D,2017
144497,149,22.78,D+,2017
118952,426,,,2017
118840,275,36.31,B-,2017
118884,505,34.4,C+,2017
136501,266,35.16,B-,2017
137687,184,31.69,C+,2017
135888,23,25.33,C-,2017
135305,1,,,2017
140874,210,24.13,D+,2017
141217,44,10,E,2017
118998,152,34.44,C+,2017
118919,173,21.86,D+,2017
140640,207,28.89,C,2017
118933,229,27.35,C-,2017
118947,118,33.57,C+,2017
140537,227,30.22,C,2017
118958,182,36.06,B-,2017
118793,60,21.79,D+,2017
118879,5,,,2017
137154,170,16.47,D-,2017
118898,127,21.06,D,2017
136302,679,18.14,D-,2017
118910,21,21.19,D,2017
144015,,,,2017
118803,62,14.72,E+,2017
144354,,,,2017
137581,,,,2017
137837,239,31.97,C+,2017
138480,221,34.39,C+,2017
136349,104,17.21,D-,2017
118796,85,12.71,E+,2017
136197,160,20.44,D,2017
118843,347,46.84,A-,2017
118996,383,45.35,A-,2017
135297,261,22.56,D+,2017
140987,93,12.63,E+,2017
143954,,,,2017
118897,73,2.8,U,2017
137833,274,28.73,C,2017
135290,116,18.2,D-,2017
118832,155,25.26,C-,2017
142053,,,,2017
138019,298,29.07,C,2017
135826,64,,,2017
140595,252,42.83,B+,2017
136417,272,,,2017
118959,315,47.54,A-,2017
136583,233,20,D,2017
139554,,,,2017
118789,293,42.13,B+,2017
118790,330,34.02,C+,2017
141628,116,21.08,D,2017
136581,265,26.43,C-,2017
119002,105,43.23,B+,2017
136455,332,38.19,B-,2017
130727,2017,16.19,D-,2017
136286,186,24.12,D+,2017
136205,120,25.09,C-,2017
137227,226,29.7,C,2017
137250,236,31.23,C,2017
139542,105,29.05,C,2017
139664,,,,2017
136107,169,20.27,D,2017
137389,124,29.34,C,2017
136337,239,30.34,C,2017
138046,151,16.17,D-,2017
136594,248,30.21,C,2017
118948,103,35.41,B-,2017
142081,161,14.08,E+,2017
130726,3790,8.82,E,2017
136864,322,34.18,C+,2017
136456,257,26.23,C-,2017
119006,156,35.87,B-,2017
136662,350,39.25,B,2017
118908,108,21.35,D,2017
135964,171,22.67,D+,2017
141466,248,23.19,D+,2017
137119,124,26.4,C-,2017
138511,136,20.49,D,2017
136313,322,40.93,B,2017
137376,167,26.68,C-,2017
136108,112,21.57,D,2017
137630,112,19.9,D,2017
134820,263,18.85,D,2017
145119,,,,2017
113884,96,26.92,C-,2017
113910,289,38.36,B,2017
113902,389,27.07,C-,2017
113912,185,32.52,C+,2017
140977,10,,,2017
113854,263,27.61,C-,2017
113882,361,29.65,C,2017
141138,5,,,2017
136763,226,29.74,C,2017
138388,20,14.07,E+,2017
130655,605,,,2017
113920,65,40.21,B,2017
113863,263,28.96,C,2017
113932,127,26.59,C-,2017
141526,382,29.42,C,2017
113943,9,,,2017
140898,305,30.12,C,2017
113918,252,42.15,B+,2017
113919,207,41.67,B+,2017
126515,80,38.27,B-,2017
113888,174,30.97,C,2017
141378,38,,,2017
138471,408,32.31,C+,2017
113855,156,28.39,C,2017
141735,131,31.89,C+,2017
137163,772,34.66,C+,2017
113901,194,32.65,C+,2017
136649,402,32.05,C+,2017
130653,1276,22.59,D+,2017
113922,259,41.5,B,2017
136574,322,25.76,C-,2017
139711,79,17.44,D-,2017
136368,336,40.68,B,2017
136850,301,34.54,C+,2017
113907,278,30.06,C,2017
113893,162,30.32,C,2017
130652,3055,20.98,D,2017
138193,189,24.06,D+,2017
113937,151,32.23,C+,2017
137452,338,35.61,B-,2017
136996,313,37.95,B-,2017
138333,828,33.68,C+,2017
138385,91,25.68,C-,2017
139037,222,21.06,D,2017
139596,,,,2017
137349,309,30.56,C,2017
113945,63,40.65,B,2017
136120,111,23.47,D+,2017
136125,78,27.46,C-,2017
142124,13,,,2017
142540,172,32.13,C+,2017
113575,206,38.43,B,2017
113562,6,23.45,D+,2017
136638,108,27.31,C-,2017
136366,216,44.58,B+,2017
137176,122,24.38,D+,2017
130645,5483,31.2,C,2017
140971,118,44.33,B+,2017
113654,20,,,2017
113607,202,46.01,A-,2017
113632,37,36.39,B-,2017
136612,384,30.03,C,2017
136912,78,23.06,D+,2017
136336,461,30.58,C,2017
113520,253,30.65,C,2017
136367,361,34.42,C+,2017
113604,68,33.19,C+,2017
113623,2,,,2017
113573,130,31.5,C,2017
137124,192,27.54,C-,2017
113540,195,32.82,C+,2017
130646,2757,29.08,C,2017
136646,231,34.83,C+,2017
139816,,,,2017
113605,64,33.83,C+,2017
113503,109,28.15,C-,2017
136569,273,31.19,C,2017
141749,61,20,D,2017
113583,13,18,D-,2017
113579,42,31.81,C+,2017
113539,242,28.96,C,2017
136494,193,28.14,C-,2017
136495,165,32.69,C+,2017
144392,,,,2017
113497,83,26.67,C-,2017
139553,195,24.06,D+,2017
136673,213,33.52,C+,2017
113608,82,44.64,B+,2017
113574,66,32.14,C+,2017
113606,119,36.98,B-,2017
136142,136,16.82,D-,2017
130649,2067,5.57,E-,2017
136558,177,27.72,C-,2017
136496,283,36.59,B-,2017
136588,224,36.72,B-,2017
140104,190,24.47,D+,2017
135849,24,25.29,C-,2017
136557,223,27.64,C-,2017
136668,226,22.14,D+,2017
136166,148,16.62,D-,2017
140737,159,28.15,C-,2017
113609,146,35.66,B-,2017
113532,195,33.43,C+,2017
142116,61,18.44,D,2017
136556,161,25.91,C-,2017
136568,229,29.65,C,2017
144760,,,,2017
113533,168,24.08,D+,2017
140693,158,25.17,C-,2017
136626,244,26.16,C-,2017
137206,237,28.13,C-,2017
139432,78,11.27,E,2017
137755,94,25.19,C-,2017
136388,285,31.46,C,2017
139666,79,18,D-,2017
136738,204,30.17,C,2017
138863,106,21.11,D,2017
130648,2225,26.59,C-,2017
113551,158,21.35,D,2017
113526,134,17.57,D-,2017
138370,167,22.7,D+,2017
136321,325,39.12,B,2017
136506,243,40.34,B,2017
136383,376,30.55,C,2017
112045,170,33.7,C+,2017
136596,186,28.46,C,2017
143649,,,,2017
144740,,,,2017
136524,190,30.06,C,2017
130627,3412,25.68,C-,2017
143166,25,,,2017
137223,117,28.67,C,2017
112043,265,27.92,C-,2017
139155,195,33.24,C+,2017
112061,147,28.91,C,2017
136533,247,32.12,C+,2017
112054,121,27.3,C-,2017
136575,220,29.34,C,2017
112041,100,28.53,C,2017
112038,148,31.22,C,2017
130629,5229,33.52,C+,2017
112077,44,40.9,B,2017
112076,226,40.2,B,2017
138024,110,30.81,C,2017
130803,3998,24.7,D+,2017
123904,46,41.75,B+,2017
123910,176,37.98,B-,2017
123862,327,28.54,C,2017
123883,61,,,2017
136295,187,29.03,C,2017
136294,218,30.16,C,2017
123905,125,35.95,B-,2017
123912,194,36.59,B-,2017
123911,696,33.86,C+,2017
123913,185,36.22,B-,2017
130808,1828,32.61,C+,2017
137313,161,35.16,B-,2017
130806,1513,32.3,C+,2017
123914,255,37.35,B-,2017
137285,330,34.24,C+,2017
136916,1,,,2017
123879,113,29.24,C,2017
136783,265,30.63,C,2017
123917,37,32,C+,2017
123893,67,27.29,C-,2017
123930,187,38.84,B,2017
123916,296,40.53,B,2017
136791,137,21.5,D,2017
130805,1316,22.13,D+,2017
138147,51,39.79,B,2017
130558,1976,,,2017
138394,1,,,2017
136520,386,30.36,C,2017
109306,205,29.84,C,2017
136966,245,33.22,C+,2017
142127,81,23.7,D+,2017
109374,214,46.18,A-,2017
109346,285,42.35,B+,2017
142125,101,22.46,D+,2017
109360,166,40.69,B,2017
136335,302,31.18,C,2017
136483,32,26.25,C-,2017
109347,213,39.56,B,2017
138522,227,33.14,C+,2017
109348,159,41.72,B+,2017
109329,131,30.79,C,2017
136311,79,27.31,C-,2017
109328,13,,,2017
140944,65,25.38,C-,2017
137523,256,29.51,C,2017
137548,210,27.03,C-,2017
109278,130,26.83,C-,2017
109337,112,46.17,A-,2017
135575,230,35.11,B-,2017
136822,65,,,2017
109369,298,45.6,A-,2017
134441,141,,,2017
131094,2644,21.65,D,2017
109334,355,41.32,B,2017
109335,69,37.99,B-,2017
135581,143,32.44,C+,2017
109336,104,40.26,B,2017
137440,414,33.56,C+,2017
135597,55,17.73,D-,2017
135671,,,,2017
141652,19,,,2017
109370,166,41.37,B,2017
138855,434,34.85,C+,2017
137627,137,30.62,C,2017
130563,1755,27.91,C-,2017
109327,608,34.2,C+,2017
144509,,,,2017
109371,130,40.56,B,2017
135589,848,34.23,C+,2017
136722,373,32.69,C+,2017
137000,254,29.94,C,2017
137884,188,31.8,C+,2017
136856,351,31.73,C+,2017
138466,140,29.54,C,2017
141040,198,23.19,D+,2017
109362,174,36.41,B-,2017
142853,94,30.18,C,2017
130564,3177,27.91,C-,2017
139067,104,26.25,C-,2017
137753,190,28.64,C,2017
109319,162,31.98,C+,2017
139669,111,25.63,C-,2017
109324,84,30.07,C,2017
142079,25,18.7,D,2017
139345,134,28.04,C-,2017
135295,479,27.79,C-,2017
142008,87,24,D+,2017
141341,98,26.3,C-,2017
140288,98,27.55,C-,2017
145124,,,,2017
145058,,,,2017
141665,98,26.54,C-,2017
139238,3851,22.74,D+,2017
139348,328,34.22,C+,2017
135944,325,33.85,C+,2017
135943,79,29.23,C,2017
145135,,,,2017
131969,120,29.73,C,2017
143005,31,21.33,D,2017
136500,290,40.94,B,2017
126532,281,41.28,B,2017
138630,150,30.85,C,2017
134460,39,32.22,C+,2017
136296,270,31.21,C,2017
137230,273,30.97,C,2017
137308,201,37.52,B-,2017
126516,407,41.98,B+,2017
126510,146,25.57,C-,2017
141911,186,26.4,C-,2017
136911,235,34.17,C+,2017
140621,238,29.42,C,2017
136183,86,18.59,D,2017
136632,380,29.91,C,2017
136391,322,40.22,B,2017
141964,107,20.11,D,2017
137375,177,32.27,C+,2017
138623,381,31.98,C+,2017
137057,248,34.56,C+,2017
126513,114,48.14,A-,2017
126512,43,31.9,C+,2017
138885,148,28.63,C,2017
136611,230,31.38,C,2017
126519,108,41.2,B,2017
137650,139,28.4,C,2017
138020,172,31.07,C,2017
135804,143,22.74,D+,2017
126522,142,28.85,C,2017
132779,3068,,,2017
137264,99,23.6,D+,2017
130851,3058,25.13,C-,2017
136980,130,27.32,C-,2017
135364,332,29.66,C,2017
130849,1427,,,2017
137190,206,23.67,D+,2017
137160,200,29.33,C,2017
140972,53,11.54,E,2017
145155,,,,2017
136016,185,21.9,D+,2017
115723,156,23.27,D+,2017
136474,400,35.06,B-,2017
140011,158,24.35,D+,2017
136725,338,29.21,C,2017
115795,300,43.95,B+,2017
115798,320,44.48,B+,2017
136960,244,30.27,C,2017
136623,217,28.54,C,2017
137634,180,23.35,D+,2017
130686,2192,30.53,C,2017
136772,287,30.71,C,2017
115797,219,40.41,B,2017
137097,225,30.53,C,2017
134463,32,21.27,D,2017
138871,30,32.28,C+,2017
136199,63,18.18,D-,2017
130683,2696,22.64,D+,2017
130687,1624,28.59,C,2017
136666,197,34.3,C+,2017
137033,297,37.12,B-,2017
137123,272,35.21,B-,2017
137690,47,22.14,D+,2017
138746,145,26.37,C-,2017
136353,454,47.54,A-,2017
115758,194,26.8,C-,2017
115787,84,34.62,C+,2017
136767,230,31.52,C,2017
144761,,,,2017
136306,393,40.15,B,2017
115794,93,36.32,B-,2017
136982,442,26.83,C-,2017
136874,278,37.91,B-,2017
137752,247,28.19,C-,2017
136292,272,36.29,B-,2017
136578,277,36.23,B-,2017
115780,81,36.59,B-,2017
115789,53,34.76,C+,2017
115788,155,34.42,C+,2017
137382,225,30.41,C,2017
115793,33,36.22,B-,2017
135822,21,,,2017
135649,193,26.74,C-,2017
130734,669,13.85,E+,2017
137421,293,32.37,C+,2017
119722,175,21.24,D,2017
119836,127,35.06,B-,2017
138835,407,36.51,B-,2017
119813,86,24.76,D+,2017
130735,2238,28.72,C,2017
141028,,,,2017
130745,3361,35.89,B-,2017
119748,67,23.72,D+,2017
119744,142,23.88,D+,2017
119770,62,22.51,D+,2017
136390,597,35.94,B-,2017
141971,,,,2017
119771,,,,2017
134770,12,,,2017
135936,20,19.81,D,2017
119767,226,28.28,C-,2017
119711,155,17.26,D-,2017
144646,,,,2017
119794,188,29.42,C,2017
131355,119,21.96,D+,2017
119835,180,29.9,C,2017
130737,1089,,,2017
136381,304,40.81,B,2017
136742,293,39.98,B,2017
119740,93,30.95,C,2017
119773,54,27.31,C-,2017
119820,33,,,2017
119761,199,26.74,C-,2017
130743,1466,,,2017
130738,1736,32.7,C+,2017
132834,184,30.65,C,2017
119798,133,30.55,C,2017
130740,1654,23.52,D+,2017
136801,,,,2017
136731,376,30.95,C,2017
119818,171,29.65,C,2017
130741,4829,35.64,B-,2017
119824,29,31.3,C,2017
119817,237,38.92,B,2017
119819,6,,,2017
135000,154,20.33,D,2017
139792,1,,,2017
130736,3016,24.42,D+,2017
135580,246,33.62,C+,2017
139924,32,26.79,C-,2017
131389,138,35.48,B-,2017
133541,18,,,2017
141165,155,29.87,C,2017
130746,871,28.49,C,2017
136900,220,32.5,C+,2017
138220,,,,2017
141565,147,41.06,B,2017
119826,71,35.39,B-,2017
130739,2380,,,2017
141257,134,27.7,C-,2017
130744,2033,31.86,C+,2017
137251,91,33.3,C+,2017
112453,93,36.73,B-,2017
137254,147,28.09,C-,2017
130634,1138,19.18,D,2017
141106,17,30.17,C,2017
142306,237,32.61,C+,2017
137205,210,28.13,C-,2017
140600,71,8,E-,2017
130633,1398,32.11,C+,2017
130631,963,21.23,D,2017
136902,287,32.58,C+,2017
136671,118,29.8,C,2017
137107,71,29.8,C,2017
130632,874,,,2017
112442,66,35.32,B-,2017
112388,47,19.05,D,2017
112382,60,24.52,D+,2017
144948,,,,2017
112399,59,26.42,C-,2017
136732,238,34.71,C+,2017
136357,301,33.71,C+,2017
143749,,,,2017
135621,94,26.02,C-,2017
135620,1,,,2017
112451,243,34.77,C+,2017
112398,141,27.83,C-,2017
112379,91,28.49,C,2017
112397,210,28.73,C,2017
136526,201,32.54,C+,2017
140406,97,17.9,D-,2017
137369,292,30.37,C,2017
112393,233,27.01,C-,2017
112385,278,33.8,C+,2017
135632,193,31.46,C,2017
137252,246,29.53,C,2017
112446,80,,,2017
141499,139,27.82,C-,2017
130495,2031,,,2017
105271,219,39.41,B,2017
105272,203,41.23,B,2017
131867,1423,28.59,C,2017
135981,81,15.88,D-,2017
141941,150,23.79,D+,2017
141081,88,,,2017
105267,306,29.56,C,2017
140959,,,,2017
136135,41,6.25,E-,2017
105269,3,,,2017
133285,23,38.52,B,2017
