URN,KS4 Pupils,KS4 Boys,KS4 Girls,Progress 8,Progress 8 Boys,Progress 8 Girls,Attainment 8,Attainment 8 Boys,Attainment 8 Girls,Eng Maths Grade 5,Entering EBacc,EBacc Avg Score,EBacc Avg Boys,EBacc Avg Girls,EBacc Grade 5,Progress 8 Band,P8 Desc,Academic Year
136680,109,61,48,-0.22,-0.4,0.01,41.9,37.9,47,28%,2%,,,,0%,,,2017
142186,,,,,,,,,,,,,,,,,,2017
124498,12,12,0,-1.78,-1.78,,8.9,8.9,,0%,0%,,,,0%,,,2017
138549,195,92,103,-0.15,-0.29,-0.02,42.3,37.6,46.5,25%,6%,,,,4%,,,2017
136460,122,58,64,0.55,0.49,0.61,61.7,61.7,61.6,75%,44%,,,,37%,,,2017
137892,14,8,6,,,,21.7,22.5,20.7,7%,0%,,,,0%,,,2017
124388,142,78,64,0.03,-0.13,0.2,44.9,42,48.5,45%,26%,,,,18%,,,2017
124390,133,70,63,-0.69,-0.95,-0.41,38.8,35.5,42.4,24%,5%,,,,2%,,,2017
136145,165,74,91,0.18,0.01,0.33,47.2,45.3,48.7,45%,1%,,,,0%,,,2017
141128,36,30,6,,,,12.3,11.3,17.2,0%,0%,,,,0%,,,2017
124501,12,7,5,-1.46,,,0.1,,,0%,0%,,,,0%,,,2017
137574,9,6,3,,,,,,,,,,,,,,,2017
124389,153,68,85,0.2,-0.1,0.44,45,40.1,48.8,27%,42%,,,,16%,,,2017
139590,14,13,1,-1.33,,,26.4,,,0%,0%,,,,0%,,,2017
139071,4,,,,,,,,,,,,,,,,,2017
140149,196,97,99,0.07,-0.28,0.41,48.5,43.3,53.5,43%,11%,,,,8%,,,2017
140304,175,77,98,-0.26,-0.58,-0.01,41.9,39.5,43.8,21%,56%,,,,13%,,,2017
140633,146,65,81,-0.15,-0.33,0,42.4,39.6,44.6,36%,49%,,,,23%,,,2017
136102,137,67,70,0.1,0.01,0.2,40.6,38.2,42.8,23%,12%,,,,1%,,,2017
139068,120,51,69,0.13,-0.3,0.41,43.1,38.3,46.6,27%,30%,,,,14%,,,2017
136824,165,83,82,-0.21,-0.41,-0.01,44.6,42.4,46.9,25%,39%,,,,18%,,,2017
138256,15,14,1,-0.73,,,34.8,,,13%,20%,,,,7%,,,2017
124500,23,18,5,-1.41,,,0.5,,,0%,0%,,,,0%,,,2017
124503,6,3,3,,,,,,,,,,,,,,,2017
137230,265,131,134,0.13,-0.09,0.33,48.4,45.3,51.6,48%,22%,,,,15%,,,2017
141647,4,,,,,,,,,,,,,,,,,2017
142316,169,89,80,-0.01,-0.19,0.19,47.9,47.1,48.8,50%,40%,,,,22%,,,2017
137827,152,,152,-0.71,,-0.71,39.9,,39.9,39%,0%,,,,0%,,,2017
126447,114,55,59,-0.07,-0.28,0.11,48.4,44.9,51.7,42%,25%,,,,15%,,,2017
137650,136,72,64,-0.62,-0.78,-0.43,40.6,37.6,44,39%,18%,,,,12%,,,2017
138623,249,126,123,0.04,-0.34,0.44,52.7,48.9,56.7,50%,64%,,,,35%,,,2017
138885,151,75,76,-0.18,-0.49,0.14,41.5,39,44,31%,52%,,,,23%,,,2017
131969,131,71,60,-0.02,-0.15,0.12,46.9,45.9,48.1,53%,17%,,,,13%,,,2017
126528,18,12,6,,,,27.2,28.3,24.8,0%,0%,,,,0%,,,2017
126535,17,7,10,,,,3.8,4.4,3.4,0%,0%,,,,0%,,,2017
126513,55,,55,,,,32.4,,32.4,0%,0%,,,,0%,,,2017
126519,68,,68,,,,25,,25,0%,0%,,,,0%,,,2017
126458,113,54,59,-0.35,-0.41,-0.3,39,35.8,42,23%,40%,,,,12%,,,2017
126522,69,40,29,,,,14.6,14.7,14.4,0%,0%,,,,0%,,,2017
131743,5,,,,,,,,,,,,,,,,,2017
126552,3,,,,,,,,,,,,,,,,,2017
132775,3,,,,,,,,,,,,,,,,,2017
136019,9,6,3,,,,6.4,,,0%,0%,,,,0%,,,2017
126473,72,43,29,0.08,0,0.19,44.6,45,44.2,51%,15%,,,,8%,,,2017
126510,130,70,60,-0.2,-0.29,-0.09,42.9,41.4,44.5,30%,5%,,,,4%,,,2017
141964,98,79,19,-1.41,-1.47,-1.15,32.8,31.7,37.3,29%,0%,,,,0%,,,2017
126546,24,14,10,,,,,,,,,,,,,,,2017
143005,100,50,50,-1.1,-1.32,-0.9,31.9,29.9,33.9,15%,34%,,,,7%,,,2017
138630,150,77,73,-0.47,-0.68,-0.24,39.2,37.5,41,33%,13%,,,,5%,,,2017
134460,23,11,12,,,,51.6,53,50.3,74%,61%,,,,61%,,,2017
136183,45,25,20,0.14,-0.13,0.52,38.1,33.4,44,11%,2%,,,,0%,,,2017
136611,201,117,84,-0.34,-0.47,-0.16,42.9,41,45.7,33%,25%,,,,13%,,,2017
136911,281,131,150,0.17,0.03,0.29,51.5,50.6,52.3,54%,49%,,,,28%,,,2017
126553,5,,,,,,,,,,,,,,,,,2017
126532,142,72,70,,,,32,36,27.8,0%,0%,,,,0%,,,2017
135468,1,,,,,,,,,,,,,,,,,2017
137057,211,113,98,0.32,-0.04,0.72,53.2,48.8,58.3,56%,32%,,,,23%,,,2017
137470,16,11,5,-2.36,,,4.7,,,0%,0%,,,,0%,,,2017
126512,27,0,27,,,,28.1,,28.1,0%,0%,,,,0%,,,2017
135804,151,84,67,-0.4,-0.56,-0.2,39.7,37.6,42.3,30%,56%,,,,8%,,,2017
138020,200,92,108,-0.13,-0.21,-0.05,42.8,40.2,45,32%,47%,,,,22%,,,2017
137375,149,76,73,0.49,0.27,0.72,54.7,51.8,57.8,62%,52%,,,,32%,,,2017
136500,125,125,,0.07,0.07,,69,69,,78%,75%,,,,68%,,,2017
136391,122,,122,0.55,,0.55,75.1,,75.1,99%,70%,,,,70%,,,2017
134199,70,70,,-0.31,-0.31,,39.5,39.5,,13%,29%,,,,4%,,,2017
136632,275,136,139,-0.16,-0.54,0.21,48.7,43.6,53.7,43%,60%,,,,26%,,,2017
137308,205,117,88,0.15,-0.01,0.35,50.6,48.8,53,55%,51%,,,,34%,,,2017
136389,131,67,64,0.17,0.01,0.33,50.8,48.7,53.1,50%,34%,,,,25%,,,2017
136849,63,34,29,-0.23,-0.11,-0.36,41.4,41.2,41.6,21%,29%,,,,11%,,,2017
136296,218,94,124,0.08,-0.13,0.23,49.8,47.4,51.6,49%,38%,,,,24%,,,2017
126516,174,113,61,,,,22.2,20.7,24.9,0%,0%,,,,0%,,,2017
141911,190,97,93,0.04,-0.09,0.18,43.8,41.9,45.7,32%,11%,,,,7%,,,2017
126550,16,16,0,-1.51,-1.51,,10.6,10.6,,0%,0%,,,,0%,,,2017
135486,24,14,10,,,,0.3,0,0.7,0%,0%,,,,0%,,,2017
137265,228,105,123,-0.45,-0.8,-0.16,40,35.4,44,31%,14%,,,,7%,,,2017
140972,24,20,4,-0.52,,,39.2,,,42%,13%,,,,4%,,,2017
131196,213,103,110,-0.49,-0.67,-0.31,43.2,40.8,45.6,36%,51%,,,,14%,,,2017
137264,170,94,76,0.15,-0.02,0.35,46.7,44.7,49.1,42%,28%,,,,12%,,,2017
144773,,,,,,,,,,,,,,,,,,2017
137408,135,76,59,-0.22,-0.32,-0.1,39,37.5,41,21%,36%,,,,16%,,,2017
137160,187,89,98,0.24,0,0.45,52.1,49.3,54.6,53%,47%,,,,30%,,,2017
135364,95,43,52,0.76,0.36,1.09,44.9,40.4,48.7,32%,3%,,,,2%,,,2017
137190,226,110,116,-0.22,-0.46,0.01,44.7,41.1,48.1,37%,34%,,,,17%,,,2017
126547,19,19,0,-3.3,-3.3,,1.4,1.4,,0%,0%,,,,0%,,,2017
145155,,,,,,,,,,,,,,,,,,2017
137684,157,75,82,-0.35,-0.49,-0.22,39,36.8,41,22%,27%,,,,7%,,,2017
140515,147,70,77,-0.56,-0.81,-0.33,42.8,39.8,45.6,39%,7%,,,,4%,,,2017
126555,12,7,5,,,,,,,,,,,,,,,2017
136980,221,111,110,-0.13,-0.42,0.16,45.5,42.1,49,44%,27%,,,,15%,,,2017
126549,33,15,18,-1.73,-1.72,-1.74,0.5,0.8,0.3,0%,0%,,,,0%,,,2017
126536,6,2,4,,,,,,,,,,,,,,,2017
136860,175,92,83,-0.36,-0.58,-0.1,47.8,45.4,50.6,38%,49%,,,,21%,,,2017
145139,,,,,,,,,,,,,,,,,,2017
110068,177,90,87,-0.26,-0.53,0.03,43.5,37.3,49.9,41%,37%,,,,20%,,,2017
110190,12,9,3,,,,,,,,,,,,,,,2017
134415,16,11,5,,,,2,,,0%,0%,,,,0%,,,2017
110069,272,122,150,-0.11,-0.2,-0.02,43.8,45.1,42.6,34%,33%,,,,14%,,,2017
110049,209,114,95,0.36,0.23,0.52,55.2,53.2,57.6,64%,33%,,,,28%,,,2017
142577,162,78,84,-0.3,-0.57,-0.05,40.4,39.1,41.6,22%,15%,,,,9%,,,2017
137267,152,78,74,0.38,0.06,0.72,58.3,53,63.8,74%,37%,,,,31%,,,2017
110071,135,74,61,-0.65,-0.75,-0.53,39.3,39,39.8,27%,7%,,,,5%,,,2017
110117,38,,38,,,,49.5,,49.5,0%,0%,,,,0%,,,2017
110159,128,88,40,,,,30.9,30.4,32.1,0%,2%,,,,0%,,,2017
110125,196,120,76,,,,57.3,55.1,60.8,96%,0%,,,,0%,,,2017
110178,2,,,,,,,,,,,,,,,,,2017
110153,105,70,35,,,,35.5,35.1,36.4,5%,4%,,,,3%,,,2017
110183,30,21,9,-1.66,-1.75,-1.47,0.4,0.6,0,0%,0%,,,,0%,,,2017
110158,252,252,,,,,40.5,40.5,,0%,0%,,,,0%,,,2017
137740,185,112,73,0.17,-0.01,0.46,51,49,54,46%,30%,,,,18%,,,2017
138342,119,60,59,-0.53,-0.57,-0.5,43.4,41.6,45.2,42%,23%,,,,15%,,,2017
133580,103,40,63,-0.07,-0.74,0.32,40.9,35.7,44.1,24%,28%,,,,11%,,,2017
110147,9,1,8,,,,48.2,,,11%,0%,,,,0%,,,2017
141225,15,10,5,,,,8.6,,,0%,0%,,,,0%,,,2017
138823,242,113,129,0.37,0.16,0.57,54.7,50.5,58.4,58%,48%,,,,36%,,,2017
110150,24,11,13,,,,18.4,14.6,21.6,0%,0%,,,,0%,,,2017
110152,43,,43,,,,68.5,,68.5,91%,72%,,,,49%,,,2017
110120,64,,64,,,,38.6,,38.6,0%,0%,,,,0%,,,2017
110119,45,,45,,,,32.5,,32.5,0%,0%,,,,0%,,,2017
110167,10,3,7,,,,22.3,,,0%,0%,,,,0%,,,2017
141844,184,184,,-0.03,-0.03,,48.8,48.8,,48%,49%,,,,31%,,,2017
141852,179,,179,0.11,,0.11,44.7,,44.7,43%,50%,,,,28%,,,2017
139971,87,47,40,0.1,0.2,0.01,54.7,53.5,56.1,62%,78%,,,,47%,,,2017
138879,91,91,0,0.04,0.04,,47.8,47.8,,46%,13%,,,,8%,,,2017
142325,17,0,17,,,,,,,,,,,,,,,2017
142357,183,,183,0.67,,0.67,56.3,,56.3,71%,67%,,,,54%,,,2017
137695,144,74,70,0.3,0.09,0.54,55.4,53.1,57.8,57%,35%,,,,28%,,,2017
133743,4,,,,,,,,,,,,,,,,,2017
110180,28,11,17,0,-0.16,0.1,31.2,35.3,28.6,11%,14%,,,,4%,,,2017
110182,14,12,2,,,,,,,,,,,,,,,2017
138525,137,61,76,-0.13,-0.54,0.19,40.3,36.2,43.6,28%,19%,,,,12%,,,2017
110063,250,131,119,0.09,-0.04,0.24,48,46.7,49.5,48%,35%,,,,20%,,,2017
110121,135,89,46,,,,28.2,28.8,26.9,1%,0%,,,,0%,,,2017
135819,2,,,,,,,,,,,,,,,,,2017
136733,139,76,63,-0.15,-0.44,0.22,48.8,44.5,54.1,52%,54%,,,,34%,,,2017
136706,1,,,,,,,,,,,,,,,,,2017
110050,62,31,31,-0.26,-0.36,-0.15,40.1,42.3,38,39%,48%,,,,18%,,,2017
139963,5,,,,,,,,,,,,,,,,,2017
110123,99,,99,,,,50.7,,50.7,0%,0%,,,,0%,,,2017
139938,130,71,59,-0.51,-0.83,-0.12,44.3,41.5,47.7,49%,34%,,,,17%,,,2017
110132,64,46,18,,,,27.5,28.3,25.4,0%,0%,,,,0%,,,2017
110048,166,80,86,0.13,-0.13,0.37,51.6,49.9,53.1,57%,93%,,,,43%,,,2017
110128,51,0,51,,,,69.2,,69.2,86%,67%,,,,63%,,,2017
130602,33,19,14,-3.33,-3.21,-3.47,6.9,5.4,8.9,3%,0%,,,,0%,,,2017
142822,,,,,,,,,,,,,,,,,,2017
110102,175,91,84,0.16,-0.1,0.45,53,50.6,55.6,58%,42%,,,,27%,,,2017
136647,262,151,111,0.26,0.11,0.45,48.8,47.3,50.8,46%,66%,,,,31%,,,2017
137777,164,78,86,0.17,-0.1,0.41,46.2,43.3,48.8,38%,41%,,,,21%,,,2017
132003,4,,,,,,,,,,,,,,,,,2017
110169,13,8,5,,,,12.9,,,0%,0%,,,,0%,,,2017
110186,19,13,6,,,,,,,,,,,,,,,2017
137465,242,126,116,0.4,0.14,0.67,56.9,52.8,61.4,65%,66%,,,,41%,,,2017
110096,125,,125,0.24,,0.24,46.7,,46.7,46%,22%,,,,16%,,,2017
110189,7,7,,-1.7,-1.7,,8,8,,0%,0%,,,,0%,,,2017
139268,56,47,9,-0.3,-0.45,0.64,48.2,46.9,55.1,50%,4%,,,,4%,,,2017
110109,80,,80,,,,43.5,,43.5,0%,0%,,,,0%,,,2017
142121,,,,,,,,,,,,,,,,,,2017
130247,139,88,51,-0.56,-0.76,-0.23,34.3,33.2,36.1,17%,7%,,,,1%,,,2017
110110,86,58,28,,,,29.8,29.2,30.9,0%,0%,,,,0%,,,2017
136448,96,,96,1.07,,1.07,78.9,,78.9,100%,90%,,,,90%,,,2017
137435,7,4,3,,,,,,,,,,,,,,,2017
136876,223,126,97,-0.26,-0.4,-0.08,38.7,36.7,41.2,31%,29%,,,,11%,,,2017
110165,88,,88,,,,26.7,,26.7,0%,0%,,,,0%,,,2017
136449,123,123,,0.66,0.66,,78.7,78.7,,99%,92%,,,,91%,,,2017
137999,4,,,,,,,,,,,,,,,,,2017
139728,3,,,,,,,,,,,,,,,,,2017
136307,209,102,107,0.13,0.08,0.17,51.8,50.6,53,59%,42%,,,,30%,,,2017
141886,,,,,,,,,,,,,,,,,,2017
135995,4,,,,,,,,,,,,,,,,,2017
144610,,,,,,,,,,,,,,,,,,2017
110107,147,73,74,-0.19,-0.46,0.07,41.4,35.3,47.5,31%,5%,,,,4%,,,2017
110111,55,24,31,,,,59.5,58.3,60.5,75%,71%,,,,55%,,,2017
137726,120,67,53,0.74,0.64,0.86,67,65.4,68.9,91%,40%,,,,36%,,,2017
137287,174,103,71,0.22,-0.02,0.57,43,39.7,47.8,37%,7%,,,,7%,,,2017
135631,177,100,77,0.23,0.22,0.24,46.2,45.9,46.6,36%,25%,,,,12%,,,2017
140156,,,,,,,,,,,,,,,,,,2017
136420,140,77,63,1.19,1.22,1.15,72.4,71.2,73.9,98%,88%,,,,71%,,,2017
137259,155,,155,0.5,,0.5,49.6,,49.6,58%,9%,,,,2%,,,2017
141009,,,,,,,,,,,,,,,,,,2017
144748,,,,,,,,,,,,,,,,,,2017
136521,153,84,69,0.64,0.53,0.78,71.9,70.4,73.7,98%,80%,,,,71%,,,2017
110084,125,54,71,0.68,0.61,0.74,71,71,71,97%,86%,,,,78%,,,2017
110185,23,19,4,-1.38,,,0.8,,,0%,0%,,,,0%,,,2017
136955,5,,,,,,,,,,,,,,,,,2017
141970,,,,,,,,,,,,,,,,,,2017
110076,136,87,49,-0.79,-0.95,-0.53,37,34.6,41.2,15%,8%,,,,2%,,,2017
110087,129,60,69,0.58,0.12,0.96,49.8,44.6,54.3,41%,67%,,,,31%,,,2017
138012,159,83,76,0.53,0.2,0.89,50.1,44.7,56.1,52%,37%,,,,23%,,,2017
110162,10,7,3,,,,49.2,,,50%,0%,,,,0%,,,2017
110078,156,100,56,-0.61,-0.66,-0.53,32.4,31.7,33.8,21%,24%,,,,5%,,,2017
110060,168,78,90,0.06,-0.3,0.38,45.9,44.5,47.1,40%,49%,,,,21%,,,2017
110062,148,77,71,0.2,0.01,0.39,46.9,45.5,48.4,43%,76%,,,,27%,,,2017
110187,16,12,4,,,,,,,,,,,,,,,2017
143862,,,,,,,,,,,,,,,,,,2017
110148,4,,,,,,,,,,,,,,,,,2017
110059,180,115,65,0.48,0.27,0.86,55.5,52.9,60,61%,44%,,,,31%,,,2017
142166,222,104,118,0.32,0.1,0.52,50.3,45.5,54.4,50%,69%,,,,39%,,,2017
110136,31,0,31,,,,53.9,,53.9,71%,0%,,,,0%,,,2017
136891,192,109,83,0.94,1,0.85,58.9,60.4,56.8,69%,60%,,,,40%,,,2017
110191,10,10,0,-2.6,-2.6,,2.5,2.5,,0%,0%,,,,0%,,,2017
110181,10,8,2,-2.03,,,5.9,,,0%,0%,,,,0%,,,2017
110151,96,96,0,,,,22.1,22.1,,0%,0%,,,,0%,,,2017
139853,174,174,,-0.32,-0.32,,47.4,47.4,,54%,26%,,,,20%,,,2017
136880,194,,194,0.64,,0.64,60.6,,60.6,70%,67%,,,,57%,,,2017
136637,277,149,128,0.64,0.42,0.89,55.5,54.3,56.9,62%,63%,,,,37%,,,2017
138367,62,26,36,-0.37,-0.72,-0.1,38.4,34.6,41.1,32%,39%,,,,13%,,,2017
142181,,,,,,,,,,,,,,,,,,2017
110137,29,22,7,,,,39.7,38.9,42.3,0%,0%,,,,0%,,,2017
139401,78,37,41,0.25,0.21,0.29,46,46,46.1,36%,22%,,,,14%,,,2017
137305,294,153,141,-0.21,-0.48,0.08,45.5,43.3,47.8,39%,26%,,,,16%,,,2017
134193,2,,,,,,,,,,,,,,,,,2017
137187,116,62,54,-0.36,-0.54,-0.17,37.6,35.9,39.5,26%,19%,,,,6%,,,2017
137547,128,67,61,-0.32,-0.63,0.01,41.6,37.4,46.1,27%,13%,,,,6%,,,2017
137867,212,110,102,-0.25,-0.49,-0.02,37.7,35.8,39.7,25%,12%,,,,10%,,,2017
135184,45,28,17,,,,33.2,32.4,34.4,0%,0%,,,,0%,,,2017
142625,1,,,,,,,,,,,,,,,,,2017
110925,95,57,38,,,,53.1,51.8,55,0%,0%,,,,0%,,,2017
110949,33,20,13,-1.37,-1.35,-1.4,0.8,0.8,0.8,0%,0%,,,,0%,,,2017
143404,182,98,84,-0.12,-0.32,0.12,43.9,41.7,46.5,41%,23%,,,,13%,,,2017
136236,6,0,6,,,,,,,,,,,,,,,2017
136463,297,159,138,0.57,0.32,0.87,58.9,56,62.4,64%,62%,,,,42%,,,2017
137248,163,87,76,0.08,-0.07,0.26,45.7,42.6,49.1,49%,28%,,,,15%,,,2017
137826,215,103,112,0.66,0.54,0.75,56.2,54.2,58.1,57%,33%,,,,29%,,,2017
138177,185,91,94,-0.01,-0.12,0.09,44.9,42.6,47.1,37%,18%,,,,11%,,,2017
138053,161,71,90,-0.02,-0.41,0.28,44.8,39.8,48.7,40%,13%,,,,7%,,,2017
110930,8,2,6,,,,15.8,,,0%,0%,,,,0%,,,2017
140881,,,,,,,,,,,,,,,,,,2017
110923,179,119,60,,,,33.6,34.5,31.8,0%,0%,,,,0%,,,2017
110932,72,25,47,,,,0.2,0.3,0.2,0%,0%,,,,0%,,,2017
139408,,,,,,,,,,,,,,,,,,2017
140265,73,43,30,-0.4,-0.68,0.01,49.2,45.6,54.4,53%,56%,,,,21%,,,2017
136442,160,79,81,0.57,0.35,0.79,54.8,52.9,56.7,53%,49%,,,,29%,,,2017
137434,151,84,67,0.48,0.27,0.73,50.8,47.6,54.9,63%,56%,,,,37%,,,2017
110914,104,63,41,,,,42.5,42.6,42.5,1%,2%,,,,1%,,,2017
135380,1,,,,,,,,,,,,,,,,,2017
110926,49,25,24,,,,53.6,51.3,56,86%,0%,,,,0%,,,2017
110920,6,4,2,,,,,,,,,,,,,,,2017
110912,70,,70,,,,57.3,,57.3,63%,0%,,,,0%,,,2017
110934,11,8,3,,,,12.8,,,0%,0%,,,,0%,,,2017
142557,13,10,3,,,,,,,,,,,,,,,2017
110921,19,9,10,,,,44.5,37.2,51.1,0%,0%,,,,0%,,,2017
110924,87,0,87,,,,43.2,,43.2,0%,0%,,,,0%,,,2017
110951,6,3,3,,,,,,,,,,,,,,,2017
136083,26,11,15,,,,13.2,12.2,14,0%,0%,,,,0%,,,2017
134972,11,6,5,,,,,,,,,,,,,,,2017
131330,8,4,4,,,,10.8,,,0%,0%,,,,0%,,,2017
136580,232,115,117,0.43,0.24,0.61,54.5,51.5,57.4,58%,70%,,,,47%,,,2017
137924,154,67,87,0.5,0.27,0.68,55.5,52.7,57.7,71%,45%,,,,40%,,,2017
136677,205,113,92,0.15,-0.17,0.57,50.8,45.9,56.8,53%,66%,,,,35%,,,2017
110935,74,53,21,,,,7.7,5.7,12.9,0%,0%,,,,0%,,,2017
141879,4,,,,,,,,,,,,,,,,,2017
136992,288,144,144,-0.14,-0.24,-0.04,44.3,43.5,45.1,41%,31%,,,,18%,,,2017
139272,250,114,136,-0.2,-0.42,-0.02,39.9,36.8,42.5,22%,26%,,,,11%,,,2017
137527,108,51,57,0.27,0.19,0.35,48.7,47.6,49.7,57%,35%,,,,26%,,,2017
110916,127,78,49,,,,51.1,49.7,53.4,63%,46%,,,,42%,,,2017
136636,120,71,49,0.38,0.33,0.48,56.9,57.6,55.8,63%,90%,,,,54%,,,2017
134937,6,4,2,-1.33,,,1.3,,,0%,0%,,,,0%,,,2017
137427,125,58,67,0.22,0.11,0.31,52.2,51.2,53.2,51%,58%,,,,34%,,,2017
142776,7,4,3,,,,31.9,,,0%,0%,,,,0%,,,2017
131074,4,,,,,,,,,,,,,,,,,2017
140882,,,,,,,,,,,,,,,,,,2017
135404,9,6,3,,,,5.9,,,0%,0%,,,,0%,,,2017
134454,3,,,,,,,,,,,,,,,,,2017
136974,192,86,106,0.43,0.19,0.63,50.4,47.4,52.9,49%,33%,,,,26%,,,2017
143111,11,10,1,,,,,,,,,,,,,,,2017
142035,172,84,88,0.08,-0.15,0.31,49.4,47.3,51.5,56%,48%,,,,30%,,,2017
110931,2,,,,,,,,,,,,,,,,,2017
137475,297,146,151,0.13,-0.01,0.28,48.3,46.3,50.2,46%,27%,,,,14%,,,2017
136887,167,91,76,1.12,1.02,1.24,64.9,61.1,69.4,80%,52%,,,,49%,,,2017
136650,108,57,51,-0.06,-0.11,0,44.8,44.3,45.3,39%,73%,,,,25%,,,2017
136775,207,112,95,0.3,0.14,0.47,53.6,49.9,58,63%,65%,,,,40%,,,2017
137594,23,18,5,-2.48,,,1.2,,,0%,0%,,,,0%,,,2017
142932,11,10,1,-2.27,,,5.4,,,0%,0%,,,,0%,,,2017
136610,252,112,140,0.1,-0.19,0.33,48.3,44.3,51.4,40%,29%,,,,20%,,,2017
137377,198,95,103,-0.13,-0.5,0.21,44.9,42.3,47.2,45%,18%,,,,11%,,,2017
133570,9,5,4,,,,2.7,,,0%,0%,,,,0%,,,2017
134179,9,7,2,,,,0.7,,,0%,0%,,,,0%,,,2017
136047,11,9,2,,,,12.1,,,0%,0%,,,,0%,,,2017
131260,1,,,,,,,,,,,,,,,,,2017
130610,31,18,13,-2.41,-2.1,-2.94,5.1,4.2,6.4,0%,0%,,,,0%,,,2017
141946,,,,,,,,,,,,,,,,,,2017
136023,6,,6,,,,27.1,,27.1,0%,0%,,,,0%,,,2017
141300,157,85,72,-0.34,-0.4,-0.26,43,42.9,43.2,29%,54%,,,,13%,,,2017
137082,162,77,85,-0.08,-0.43,0.25,42,40.6,43.3,34%,41%,,,,16%,,,2017
137084,186,84,102,-0.92,-1.08,-0.79,30.9,26.8,34.4,13%,18%,,,,3%,,,2017
134272,4,,,,,,,,,,,,,,,,,2017
134893,2,,,,,,,,,,,,,,,,,2017
139082,,,,,,,,,,,,,,,,,,2017
136266,256,136,120,0.12,-0.18,0.46,49.3,45.7,53.4,50%,25%,,,,21%,,,2017
143641,,,,,,,,,,,,,,,,,,2017
110907,122,69,53,0.37,-0.07,0.88,39.2,33.7,46.3,26%,20%,,,,11%,,,2017
110910,44,16,28,,,,61.9,61.3,62.3,82%,34%,,,,20%,,,2017
145051,,,,,,,,,,,,,,,,,,2017
142902,1,,,,,,,,,,,,,,,,,2017
110882,164,86,78,-0.07,-0.01,-0.12,42.1,41.5,42.8,37%,13%,,,,7%,,,2017
110948,15,12,3,,,,,,,,,,,,,,,2017
137880,227,116,111,-0.47,-0.7,-0.25,39,36.9,41.2,29%,67%,,,,23%,,,2017
110899,292,146,146,0.34,0.26,0.42,43.5,42.9,44.1,36%,37%,,,,20%,,,2017
110943,32,21,11,-1.46,-1.61,-1.21,4.7,4.7,4.7,0%,0%,,,,0%,,,2017
135980,145,75,70,0.24,0.03,0.46,45.3,44.4,46.2,36%,19%,,,,11%,,,2017
138271,7,4,3,-2.58,,,8.1,,,14%,0%,,,,0%,,,2017
135386,7,7,0,,,,3.5,3.5,,0%,0%,,,,0%,,,2017
136398,150,77,73,0.48,0.25,0.72,61.8,60.6,63.2,73%,69%,,,,45%,,,2017
135263,312,151,161,-0.09,-0.28,0.09,41.8,39.8,43.6,33%,16%,,,,8%,,,2017
136779,220,109,111,0.04,-0.31,0.38,46.6,43,50.1,28%,45%,,,,21%,,,2017
138198,20,10,10,-1.11,-0.99,-1.24,42.5,37.8,47.3,25%,25%,,,,10%,,,2017
138597,1,,,,,,,,,,,,,,,,,2017
139368,303,134,169,0.19,-0.16,0.47,52.8,49,55.8,50%,78%,,,,43%,,,2017
135731,171,71,100,-0.69,-1.08,-0.42,41.3,37.2,44.1,25%,74%,,,,17%,,,2017
111515,12,10,2,-1.82,,,6.7,,,0%,0%,,,,0%,,,2017
111457,264,129,135,-0.52,-0.86,-0.19,42.5,39.5,45.4,23%,29%,,,,15%,,,2017
140578,11,8,3,,,,,,,,,,,,,,,2017
136185,126,70,56,0.08,-0.08,0.29,47.8,45.7,50.4,33%,43%,,,,19%,,,2017
111401,129,60,69,-1.23,-1.56,-0.94,36.1,35.3,36.7,17%,61%,,,,12%,,,2017
135749,8,6,2,,,,6.4,,,0%,0%,,,,0%,,,2017
140864,128,59,69,0.82,0.79,0.85,50.8,50.9,50.7,32%,34%,,,,18%,,,2017
135512,1,,,,,,,,,,,,,,,,,2017
111514,7,5,2,-1.43,,,0.7,,,0%,0%,,,,0%,,,2017
144799,,,,,,,,,,,,,,,,,,2017
134186,2,,,,,,,,,,,,,,,,,2017
139152,291,148,143,0.18,0.06,0.3,51.8,51.2,52.3,55%,15%,,,,13%,,,2017
138562,43,24,19,0.27,0.14,0.43,54,52.3,56.1,65%,84%,,,,51%,,,2017
138732,293,154,139,0.09,-0.12,0.33,54,53.4,54.6,67%,48%,,,,34%,,,2017
111498,9,8,1,-2.98,,,5.9,,,0%,0%,,,,0%,,,2017
141598,284,140,144,0.17,-0.29,0.61,54.6,48.2,60.8,60%,28%,,,,23%,,,2017
139072,78,35,43,-0.58,-0.91,-0.31,35.4,34.6,36,19%,27%,,,,8%,,,2017
142899,,,,,,,,,,,,,,,,,,2017
145157,,,,,,,,,,,,,,,,,,2017
111456,147,77,70,-0.44,-0.64,-0.2,40.9,37.6,44.6,33%,49%,,,,14%,,,2017
139506,181,87,94,-0.49,-0.52,-0.46,41.3,42.1,40.6,34%,39%,,,,17%,,,2017
133672,130,70,60,-0.9,-0.98,-0.8,35.1,33.1,37.5,25%,23%,,,,10%,,,2017
111496,2,,,,,,,,,,,,,,,,,2017
111454,173,71,102,0.23,-0.14,0.49,50.8,45.6,54.4,53%,32%,,,,24%,,,2017
111495,14,10,4,-1.56,,,0.1,,,0%,0%,,,,0%,,,2017
111501,13,9,4,-1.85,,,12.5,,,0%,0%,,,,0%,,,2017
