URN,KS5 Pupils,Avg A-level Points,Avg A-level Grade,Academic Year
136779,41,26.53,C-,2016
136185,235,26.67,C-,2016
130622,2635,29.8,C,2016
135731,151,19.91,D,2016
111457,168,30,C,2016
138198,51,,,2016
111430,,10.93,E,2016
140620,83,2,U,2016
139152,352,27.74,C-,2016
138562,,,,2016
138732,361,30.98,C,2016
139506,108,24.77,D+,2016
130624,1997,27.92,C-,2016
139840,163,20.12,D,2016
139072,8,,,2016
142899,,,,2016
130617,1288,,,2016
141598,99,31.48,C,2016
136638,160,29.13,C,2016
136366,216,44.93,B+,2016
137176,157,23.22,D+,2016
136200,22,18.41,D,2016
130645,5425,30.83,C,2016
140971,91,43.35,B+,2016
113607,222,43.57,B+,2016
113632,47,39.69,B,2016
136612,406,27.5,C-,2016
136912,91,22.26,D+,2016
139553,160,25.58,C-,2016
136336,556,29.81,C,2016
113520,275,32.01,C+,2016
136673,212,31.76,C+,2016
136367,325,34.33,C+,2016
113604,75,32.52,C+,2016
142124,12,,,2016
113497,128,23.51,D+,2016
113623,2,,,2016
113608,129,42.68,B+,2016
113573,135,31.64,C,2016
137124,223,29.23,C,2016
113540,189,31.97,C+,2016
130646,2940,28.19,C-,2016
136646,232,30.6,C,2016
139816,,,,2016
113583,16,,,2016
113516,222,26.4,C-,2016
142540,,,,2016
113605,69,32.97,C+,2016
113503,118,27.19,C-,2016
136569,267,31.68,C+,2016
141749,27,,,2016
113579,66,28.14,C-,2016
113539,288,29.68,C,2016
136494,190,27.16,C-,2016
136495,178,28.47,C,2016
113574,75,28.5,C,2016
113606,139,36.71,B-,2016
113575,209,38.5,B,2016
113562,10,,,2016
136142,166,23.42,D+,2016
130649,2189,21.26,D,2016
136558,230,25.94,C-,2016
136496,281,32.99,C+,2016
136588,231,36.83,B-,2016
140104,223,23.66,D+,2016
135849,16,,,2016
136557,203,29.35,C,2016
136668,237,25.81,C-,2016
136166,176,16.21,D-,2016
140737,179,26.57,C-,2016
113609,162,35.59,B-,2016
113532,201,33.77,C+,2016
142116,36,,,2016
136568,292,28.57,C,2016
136556,209,27.47,C-,2016
140693,166,23.06,D+,2016
113533,175,24.51,D+,2016
136626,251,23.74,D+,2016
137206,178,22.06,D+,2016
139432,79,12.28,E+,2016
136388,307,34.55,C+,2016
139666,70,,,2016
136738,194,30.89,C,2016
138863,116,13.4,E+,2016
113551,148,25.74,C-,2016
130648,2508,26.88,C-,2016
113526,129,21.2,D,2016
138370,132,18.93,D,2016
136321,337,36.18,B-,2016
136506,230,42.24,B+,2016
137755,123,22.91,D+,2016
137260,170,30,C,2016
130679,2116,12.97,E+,2016
136412,234,42.41,B+,2016
115392,186,42.95,B+,2016
135957,265,19.93,D,2016
138084,256,28.14,C-,2016
137515,237,40.94,B,2016
115409,18,,,2016
130674,4010,17.6,D-,2016
137814,353,45.87,A-,2016
137429,165,19.52,D,2016
136625,341,33.17,C+,2016
136555,51,,,2016
137727,275,30.95,C,2016
130677,1651,26.91,C-,2016
115236,29,,,2016
115395,243,36.58,B-,2016
141841,1,,,2016
115398,54,31.67,C+,2016
115396,21,24.95,D+,2016
136904,205,29.39,C,2016
136579,137,27.24,C-,2016
135652,225,26.13,C-,2016
115437,49,20.51,D,2016
130676,2403,30.7,C,2016
137946,130,17,D-,2016
139153,193,24.8,D+,2016
137975,189,20.92,D,2016
137072,126,22.77,D+,2016
138734,115,22.17,D+,2016
136868,234,20.96,D,2016
136642,360,43.85,B+,2016
136577,389,29.22,C,2016
135653,131,22.18,D+,2016
137048,336,31.85,C+,2016
136863,231,29.32,C,2016
143422,,,,2016
139781,106,,,2016
115387,205,41.24,B,2016
135651,69,19.52,D,2016
137013,255,26.4,C-,2016
141947,,,,2016
137152,150,23.21,D+,2016
135897,202,16.77,D-,2016
137619,191,25.18,C-,2016
137790,304,27.55,C-,2016
115322,132,30.81,C,2016
141084,459,,,2016
138239,,,,2016
115235,51,,,2016
136776,554,36.29,B-,2016
115238,194,32.07,C+,2016
137058,220,22.24,D+,2016
136875,378,28.46,C,2016
137240,181,28.97,C,2016
136861,284,27.16,C-,2016
130681,2389,26.44,C-,2016
137877,367,32.58,C+,2016
140570,41,9.41,E,2016
130680,3110,26.63,C-,2016
139534,231,23.72,D+,2016
138255,92,,,2016
137188,329,27.68,C-,2016
137241,134,24.44,D+,2016
115431,12,29,C,2016
136758,265,28.76,C,2016
136605,309,29.69,C,2016
137874,252,31.61,C,2016
140982,241,25.01,C-,2016
115429,322,40.67,B,2016
138834,183,33.37,C+,2016
139181,156,24.59,D+,2016
142077,61,27.98,C-,2016
141741,186,26.4,C-,2016
132762,,,,2016
138174,178,21.77,D+,2016
137312,160,28.89,C,2016
137310,252,26.61,C-,2016
137733,302,24.64,D+,2016
130672,5953,21.25,D,2016
136443,385,40.19,B,2016
136444,283,37.91,B-,2016
136272,335,40.82,B,2016
136490,328,40.1,B,2016
136854,190,26.3,C-,2016
133114,1,13.75,E+,2016
137549,284,34.13,C+,2016
136387,92,22.07,D+,2016
135960,54,14.41,E+,2016
130682,1718,25.15,C-,2016
116941,42,6.36,E-,2016
135662,118,21.3,D,2016
117036,164,39.37,B,2016
130714,382,32.35,C+,2016
130718,2136,31.19,C,2016
130710,1689,27.86,C-,2016
136399,334,35.84,B-,2016
136803,111,32.51,C+,2016
137608,44,30,C,2016
117045,55,26.44,C-,2016
139895,20,,,2016
136405,,,,2016
137625,323,32.37,C+,2016
136890,57,,,2016
116932,97,19.36,D,2016
136927,232,28.13,C-,2016
137186,163,21.48,D,2016
141414,217,29.79,C,2016
137101,195,32.66,C+,2016
136898,331,33.41,C+,2016
130713,2854,21.82,D+,2016
138505,142,26.56,C-,2016
141105,30,23.28,D+,2016
138032,131,30.19,C,2016
117037,287,40.16,B,2016
117044,68,18.67,D,2016
117017,311,37.96,B-,2016
117018,139,36.97,B-,2016
116928,150,26.49,C-,2016
138660,151,26.73,C-,2016
136925,246,29.9,C,2016
117056,23,,,2016
136469,326,32.28,C+,2016
117038,217,40.27,B,2016
141063,239,29.19,C,2016
117046,87,38.21,B-,2016
135035,151,29.25,C,2016
117035,35,,,2016
140292,363,31.22,C,2016
137162,174,26.26,C-,2016
137167,193,24.3,D+,2016
140731,152,26.21,C-,2016
135913,100,26.5,C-,2016
138664,84,28.55,C,2016
135061,96,21.28,D,2016
136924,105,26.28,C-,2016
130719,1566,29.3,C,2016
117032,68,15,D-,2016
117012,439,42.12,B+,2016
131411,304,28.27,C-,2016
118910,45,18.42,D,2016
136382,463,29.16,C,2016
118991,39,,,2016
118803,101,19.54,D,2016
135371,274,24.04,D+,2016
137739,293,38.49,B,2016
137154,166,17.19,D-,2016
136585,407,13.58,E+,2016
136359,537,40,B,2016
118883,265,35.36,B-,2016
118785,131,26.13,C-,2016
136175,80,20.9,D,2016
118940,112,29.24,C,2016
118931,191,28.72,C,2016
118806,222,35.27,B-,2016
136177,108,22.76,D+,2016
138405,57,36.27,B-,2016
130728,1773,,,2016
137581,1,,,2016
134452,33,27.27,C-,2016
135195,297,26.57,C-,2016
137837,222,33.46,C+,2016
136324,289,23.18,D+,2016
137099,294,33.07,C+,2016
130733,935,,,2016
118898,116,20.07,D,2016
136571,149,13.33,E+,2016
138480,222,31.9,C+,2016
136349,105,24.84,D+,2016
136465,260,21.87,D+,2016
138236,92,19.7,D,2016
136305,193,35.2,B-,2016
136379,403,40.24,B,2016
137104,225,27.13,C-,2016
118796,96,16.2,D-,2016
118903,154,23.17,D+,2016
118937,168,40.2,B,2016
119040,40,,,2016
136582,310,36.29,B-,2016
136197,157,20.55,D,2016
118843,357,44.58,B+,2016
119001,193,40.08,B,2016
118946,130,38.97,B,2016
118996,387,43.52,B+,2016
138167,113,14.79,E+,2016
136128,176,26.77,C-,2016
135297,248,19.73,D,2016
140987,116,12.77,E+,2016
135630,161,27.82,C-,2016
118882,85,16.71,D-,2016
118835,346,35.86,B-,2016
118836,356,34.48,C+,2016
118897,52,10.98,E,2016
137833,196,22.99,D+,2016
135290,144,18.15,D-,2016
136847,201,26.85,C-,2016
137484,489,27.18,C-,2016
137834,242,31.08,C,2016
139075,70,25.22,C-,2016
135372,1,,,2016
130725,2759,,,2016
118832,156,21.22,D,2016
118788,139,20.17,D,2016
118928,180,16.61,D-,2016
138019,282,30.69,C,2016
136727,232,30.76,C,2016
139946,26,13.33,E+,2016
135721,141,19.14,D,2016
137474,174,31.34,C,2016
136304,20,,,2016
118930,164,13.48,E+,2016
136570,236,32.27,C+,2016
118957,25,29.84,C,2016
135826,107,,,2016
119007,28,31.38,C,2016
118949,68,33.03,C+,2016
140874,196,20.34,D,2016
136923,10,,,2016
118912,41,14.27,E+,2016
141217,,,,2016
118998,129,36.43,B-,2016
118919,150,17.09,D-,2016
137609,179,28.28,C-,2016
140640,221,30.88,C,2016
118933,251,24.81,D+,2016
118939,186,47.4,A-,2016
136603,308,31.88,C+,2016
118947,142,33.2,C+,2016
118978,126,29.44,C,2016
140537,209,33.18,C+,2016
136317,184,23.33,D+,2016
136300,148,16.67,D-,2016
118952,415,,,2016
118840,269,34.01,C+,2016
118884,506,34.78,C+,2016
136501,244,34.82,C+,2016
137687,212,25.26,C-,2016
135888,45,27.24,C-,2016
140595,253,43.77,B+,2016
135305,11,,,2016
118958,174,38.81,B,2016
118793,83,,,2016
136417,304,,,2016
118959,324,48.43,A,2016
136583,283,21.5,D,2016
139554,,,,2016
118789,287,42.02,B+,2016
118790,352,32.14,C+,2016
141628,127,19.93,D,2016
136581,299,26.15,C-,2016
119002,101,42.8,B+,2016
136455,303,39.09,B,2016
130727,1877,20.97,D,2016
136286,208,27.3,C-,2016
136205,127,21.82,D+,2016
137227,226,29.62,C,2016
137250,231,31.47,C,2016
137800,219,26.84,C-,2016
139542,115,24.86,D+,2016
139664,,,,2016
137458,193,19.75,D,2016
119026,27,,,2016
136302,561,19.16,D,2016
130730,4113,22.87,D+,2016
136594,235,29.75,C,2016
137389,161,34.09,C+,2016
136337,196,29.23,C,2016
138046,136,18.31,D-,2016
141466,290,21.64,D,2016
137119,124,26.29,C-,2016
118948,108,35.99,B-,2016
142081,95,,,2016
130726,4397,19.38,D,2016
136864,321,32.24,C+,2016
136456,214,24.87,D+,2016
138511,101,18.05,D-,2016
136313,337,41.05,B,2016
119006,199,35.45,B-,2016
118908,121,20.88,D,2016
136662,321,38.11,B-,2016
135964,211,19.45,D,2016
137376,190,24.93,D+,2016
136108,149,20.65,D,2016
137630,121,21.58,D,2016
136107,163,22.25,D+,2016
134820,257,20.49,D,2016
119770,87,16.54,D-,2016
136390,593,36.19,B-,2016
141971,,,,2016
119771,,,,2016
134770,10,,,2016
135936,51,23.36,D+,2016
119767,237,28.09,C-,2016
119711,152,19.47,D,2016
119836,141,39.37,B,2016
119794,166,26.58,C-,2016
132834,225,27.11,C-,2016
119798,167,27.57,C-,2016
130740,1922,22.69,D+,2016
131355,122,23.85,D+,2016
119707,34,,,2016
135822,14,,,2016
119835,186,30.21,C,2016
130737,1248,,,2016
136381,316,38.82,B,2016
136742,310,41.74,B+,2016
119740,109,28.59,C,2016
135649,189,25.51,C-,2016
138835,418,37.05,B-,2016
130734,895,30.81,C,2016
119813,107,22.29,D+,2016
137421,287,31.9,C+,2016
119773,55,24.33,D+,2016
119820,16,,,2016
119761,229,23.81,D+,2016
130743,1453,,,2016
130738,1750,30.26,C,2016
136801,2,,,2016
136731,389,29.56,C,2016
119818,180,30.88,C,2016
130741,4789,34.41,C+,2016
119819,13,24,D+,2016
119817,238,38.86,B,2016
135000,239,24.12,D+,2016
139792,34,,,2016
119722,157,21.33,D,2016
130735,2330,26.25,C-,2016
141028,,,,2016
130745,3201,35.27,B-,2016
119748,69,18.13,D-,2016
119744,148,23.15,D+,2016
135580,231,28.78,C,2016
139924,41,20.74,D,2016
131389,130,37.33,B-,2016
133541,17,5.38,E-,2016
141165,194,30.34,C,2016
130746,850,24.07,D+,2016
136900,246,30.48,C,2016
138220,1,,,2016
141565,175,35.27,B-,2016
130736,3076,22.15,D+,2016
119826,71,38.08,B-,2016
141257,128,27.34,C-,2016
130739,2489,11.67,E+,2016
130744,2156,30.35,C,2016
130783,3432,31.18,C,2016
140698,148,31.17,C,2016
122854,102,32.08,C+,2016
138810,128,24.25,D+,2016
122867,106,29.12,C,2016
139062,93,21.6,D,2016
138964,151,31.06,C,2016
138076,131,26.8,C-,2016
138661,24,,,2016
122830,80,29.76,C,2016
136291,309,31.3,C,2016
140992,88,28.84,C,2016
137536,313,31.87,C+,2016
139956,91,22.45,D+,2016
137981,629,27.76,C-,2016
137628,182,33.13,C+,2016
138641,146,28.34,C,2016
138481,68,14.79,E+,2016
122937,2,,,2016
140549,75,19.86,D,2016
137158,75,28.05,C-,2016
138411,80,27.44,C-,2016
122898,327,32.43,C+,2016
137159,149,30.76,C,2016
138872,48,23.09,D+,2016
138248,186,30.42,C,2016
138247,200,30.6,C,2016
137857,118,28.93,C,2016
137749,78,18.05,D-,2016
137409,238,33.55,C+,2016
136361,179,29.27,C,2016
137117,66,23.22,D+,2016
138482,284,34.29,C+,2016
135583,103,27.02,C-,2016
122857,2,,,2016
137141,40,20.43,D,2016
137112,87,23.95,D+,2016
138191,163,32.11,C+,2016
139063,67,21.86,D+,2016
136878,308,33.59,C+,2016
137319,274,30.76,C,2016
140812,102,,,2016
130777,2722,25.79,C-,2016
136628,328,34.89,C+,2016
122908,152,32.86,C+,2016
137763,223,31.88,C+,2016
138832,211,27.59,C-,2016
137085,71,28.41,C,2016
136627,215,33.95,C+,2016
122936,171,42.38,B+,2016
122915,241,45.69,A-,2016
140984,108,34.8,C+,2016
135761,64,,,2016
135573,44,,,2016
130787,1756,28.9,C,2016
138573,1,,,2016
138341,234,30.52,C,2016
137798,452,29.45,C,2016
135685,67,10,E,2016
134253,46,11.11,E,2016
131119,59,29.05,C,2016
130776,3765,24.22,D+,2016
135881,318,24.33,D+,2016
139765,168,24.63,D+,2016
141010,,,,2016
137184,88,27.5,C-,2016
123564,1,,,2016
123623,328,50.97,A,2016
123600,186,29.59,C,2016
123580,111,25.99,C-,2016
140922,236,30.87,C,2016
136979,128,28.5,C,2016
123604,137,39.6,B,2016
130797,967,24.6,D+,2016
142153,111,24.66,D+,2016
123613,112,36.78,B-,2016
123599,51,27.31,C-,2016
123602,73,33.57,C+,2016
130800,1680,30.95,C,2016
123620,128,36.72,B-,2016
123608,391,40.72,B,2016
141176,45,24.29,D+,2016
123589,271,27.92,C-,2016
139769,146,26.47,C-,2016
139143,97,25.3,C-,2016
142067,47,28.67,C,2016
135582,100,19.35,D,2016
135149,228,35.57,B-,2016
130801,994,23.77,D+,2016
136516,126,39.4,B,2016
137446,316,41.88,B+,2016
130796,1402,21.74,D+,2016
139536,2,,,2016
123627,396,39.02,B,2016
123610,154,33.91,C+,2016
123574,,,,2016
139139,217,31.86,C+,2016
136655,251,28.99,C,2016
142890,,,,2016
140108,234,31.5,C,2016
138662,125,26.29,C-,2016
136278,353,33.94,C+,2016
137449,210,33.37,C+,2016
111473,245,41.87,B+,2016
138002,148,35.97,B-,2016
140813,56,27.6,C-,2016
130621,1169,18.96,D,2016
111419,140,27.48,C-,2016
111436,290,30.65,C,2016
130623,1917,,,2016
136340,258,34.78,C+,2016
137491,252,26.36,C-,2016
130619,2345,26.66,C-,2016
140791,210,35.72,B-,2016
111443,487,33.02,C+,2016
136279,268,31.21,C,2016
111478,88,35.61,B-,2016
139343,228,31.17,C,2016
136645,294,29.42,C,2016
111511,25,,,2016
111451,141,28.62,C,2016
111471,202,45.41,A-,2016
111482,75,32.11,C+,2016
111440,271,32.23,C+,2016
111485,215,44.92,B+,2016
130620,1062,,,2016
138318,310,26.83,C-,2016
111397,114,22.61,D+,2016
111486,91,42.42,B+,2016
111450,201,31.5,C,2016
130626,1605,34.82,C+,2016
111424,239,28.49,C,2016
136543,165,25.49,C-,2016
138483,197,29.99,C,2016
135941,148,17.88,D-,2016
111422,263,30.82,C,2016
130618,1847,13.28,E+,2016
111429,192,24.74,D+,2016
111484,75,37.12,B-,2016
136184,37,15.54,D-,2016
130627,3633,27.38,C-,2016
137223,148,30.03,C,2016
112043,343,30.3,C,2016
139155,231,29.89,C,2016
112061,147,29.15,C,2016
136533,252,29.62,C,2016
112054,124,23.42,D+,2016
136575,231,28.3,C-,2016
112041,106,25.3,C-,2016
112038,171,30.52,C,2016
130629,5300,33.66,C+,2016
112077,46,40.79,B,2016
112076,225,38.47,B,2016
138024,143,34.12,C+,2016
136383,360,26.17,C-,2016
112045,195,33.81,C+,2016
136596,218,29.15,C,2016
136524,190,30.47,C,2016
141106,42,28.47,C,2016
142306,264,31.25,C,2016
137205,238,30.95,C,2016
140600,94,3.98,U,2016
130633,915,,,2016
137251,98,25.78,C-,2016
130631,939,30,C,2016
136902,290,30.52,C,2016
136671,140,31.81,C+,2016
137107,63,30.96,C,2016
130632,885,11.58,E,2016
112379,80,31.29,C,2016
112453,86,35.94,B-,2016
112442,53,41.73,B+,2016
112388,67,19.08,D,2016
112397,218,31.39,C,2016
112382,60,25.85,C-,2016
112399,61,24.65,D+,2016
136732,235,36.84,B-,2016
136357,307,33.4,C+,2016
136526,185,34.76,C+,2016
135621,117,24.4,D+,2016
135620,2,,,2016
112398,155,29.32,C,2016
112451,232,33.37,C+,2016
137369,295,29.78,C,2016
112393,232,28.88,C,2016
112385,262,31.72,C+,2016
135632,202,28.4,C,2016
140406,149,18.92,D,2016
137252,278,32.11,C+,2016
112446,70,,,2016
141499,139,29.01,C,2016
137254,163,25.87,C-,2016
130634,1091,20.36,D,2016
136016,177,19.7,D,2016
136725,324,28.4,C,2016
115795,299,40.17,B,2016
115798,310,47.85,A-,2016
136960,259,27.06,C-,2016
136623,258,25.15,C-,2016
137634,188,25.77,C-,2016
130686,2150,31.51,C,2016
136772,274,30.74,C,2016
136292,256,35.11,B-,2016
136578,271,35.98,B-,2016
115797,180,40.5,B,2016
137097,265,34.28,C+,2016
134463,33,23.01,D+,2016
138871,33,38.93,B,2016
136199,56,8.72,E,2016
130683,2923,20.99,D,2016
115723,159,28.88,C,2016
130687,1411,27.1,C-,2016
136666,172,38.82,B,2016
137033,286,32.91,C+,2016
115780,87,40.14,B,2016
137123,237,34.75,C+,2016
136474,379,33.49,C+,2016
137690,64,29.53,C,2016
138746,162,24.25,D+,2016
136353,449,47.43,A-,2016
140011,211,20.61,D,2016
115758,187,29.71,C,2016
115787,57,38.63,B,2016
136767,253,29.65,C,2016
115794,105,35.74,B-,2016
136982,425,28.43,C,2016
136306,391,40.59,B,2016
136874,258,37.27,B-,2016
137752,244,28.96,C,2016
115789,59,33.03,C+,2016
115788,204,34.75,C+,2016
137382,195,31.12,C,2016
115793,20,36.12,B-,2016
117528,98,29.12,C,2016
117591,191,32.59,C+,2016
137090,188,30.5,C,2016
117596,61,23.73,D+,2016
139902,168,,,2016
138225,129,21.23,D,2016
136554,426,43.21,B+,2016
117623,16,,,2016
139416,261,24.62,D+,2016
117504,93,27.2,C-,2016
135876,120,22.75,D+,2016
137002,229,29.06,C,2016
137532,260,30.44,C,2016
117648,325,50.27,A,2016
117649,249,50.02,A,2016
117500,204,32.47,C+,2016
130722,2099,,,2016
140786,353,36.9,B-,2016
138747,259,29.02,C,2016
117537,147,28.56,C,2016
139154,228,31.66,C,2016
137288,262,36.54,B-,2016
136482,246,,,2016
117657,102,46.6,A-,2016
117578,242,31.3,C,2016
117557,187,30.5,C,2016
137895,426,32.18,C+,2016
136607,244,27.66,C-,2016
139036,168,28.55,C,2016
117552,42,17.37,D-,2016
136608,279,35.19,B-,2016
137156,262,32.87,C+,2016
137110,195,26.59,C-,2016
138106,174,33.92,C+,2016
138042,215,27.58,C-,2016
117534,129,19.82,D,2016
117616,290,47.06,A-,2016
137656,113,28.96,C,2016
138632,233,30.87,C,2016
117515,132,25.82,C-,2016
137224,157,18.17,D-,2016
137938,163,28.31,C-,2016
117530,267,33.02,C+,2016
130721,2130,,,2016
117518,211,26.79,C-,2016
130723,3070,21.82,D+,2016
137792,90,26.11,C-,2016
136899,366,39.92,B,2016
137985,262,35.17,B-,2016
117614,46,31.94,C+,2016
117499,174,32.95,C+,2016
102256,82,35.4,B-,2016
138286,306,35.71,B-,2016
136877,373,33.4,C+,2016
117609,122,40.73,B,2016
139662,,,,2016
139873,276,31.66,C,2016
136606,288,34.31,C+,2016
136973,271,37.71,B-,2016
117641,178,41.16,B,2016
117631,61,36.19,B-,2016
137339,230,36.28,B-,2016
117617,168,47.46,A-,2016
134087,70,33.16,C+,2016
117647,287,46.75,A-,2016
117612,99,35.79,B-,2016
136901,363,38.73,B,2016
117638,136,36.28,B-,2016
117633,131,37.3,B-,2016
117613,66,43.09,B+,2016
138356,376,37.88,B-,2016
137914,158,31.61,C,2016
117606,76,37.62,B-,2016
117594,159,33.9,C+,2016
138360,111,17.58,D-,2016
117604,356,41.57,B,2016
117512,89,21.92,D+,2016
137922,228,30.64,C,2016
138582,47,27.58,C-,2016
136609,324,38.48,B,2016
138484,35,21.86,D+,2016
143131,,,,2016
117538,90,26.86,C-,2016
140037,54,20.68,D,2016
117555,91,22.18,D+,2016
117618,151,35.99,B-,2016
138352,290,32.16,C+,2016
137038,256,29.73,C,2016
136276,372,41.35,B,2016
136289,393,41.36,B,2016
141004,106,23.26,D+,2016
130720,4003,27.78,C-,2016
140049,169,22.75,D+,2016
117682,14,,,2016
136922,185,42.08,B+,2016
117607,294,41.74,B+,2016
142051,186,33,C+,2016
117622,30,31.92,C+,2016
140294,256,34.6,C+,2016
117525,72,23.09,D+,2016
137637,266,28.91,C,2016
137270,268,38.13,B-,2016
137847,139,28.81,C,2016
117640,5,,,2016
137757,129,34.39,C+,2016
117605,250,43.24,B+,2016
117577,339,32.35,C+,2016
117602,164,31.47,C,2016
136396,235,36.6,B-,2016
135938,74,27.3,C-,2016
137872,191,29.95,C,2016
135552,311,28.93,C,2016
140845,123,25.38,C-,2016
130724,1519,27.08,C-,2016
140948,8,,,2016
136010,249,27.16,C-,2016
118225,10,,,2016
136753,49,18.91,D,2016
118223,137,38.47,B,2016
136751,228,24.28,D+,2016
136012,206,25.88,C-,2016
139055,95,20.67,D,2016
136491,164,25.98,C-,2016
137873,271,28.78,C,2016
136282,171,21.29,D,2016
130759,863,19.9,D,2016
138638,310,36.17,B-,2016
137667,144,34.97,C+,2016
142262,214,37.4,B-,2016
137166,274,34.1,C+,2016
120729,8,,,2016
136537,138,25.27,C-,2016
137447,309,27.71,C-,2016
130762,3202,22.34,D+,2016
120724,124,34.03,C+,2016
140950,144,27.37,C-,2016
120713,224,20.8,D,2016
130760,1771,20.66,D,2016
136871,232,26.06,C-,2016
135565,541,32.87,C+,2016
135564,133,21.94,D+,2016
136194,152,25.39,C-,2016
135563,87,27.83,C-,2016
136315,142,37.15,B-,2016
138665,226,35.1,B-,2016
120655,317,32.7,C+,2016
120744,3,,,2016
136044,426,26.76,C-,2016
139623,86,25.4,C-,2016
139168,161,19.4,D,2016
137135,200,26.99,C-,2016
138839,80,25.57,C-,2016
136217,206,21.59,D,2016
138757,148,31.16,C,2016
139304,274,30.44,C,2016
120642,222,34.43,C+,2016
120736,181,40.96,B,2016
120735,210,36.26,B-,2016
137282,294,22.23,D+,2016
136624,88,26.54,C-,2016
136415,262,32.09,C+,2016
130761,1624,23.58,D+,2016
139180,119,27.63,C-,2016
139140,226,32.49,C+,2016
137572,222,27.07,C-,2016
137793,297,36.44,B-,2016
136358,197,28.04,C-,2016
136350,169,36.34,B-,2016
137213,261,31.87,C+,2016
132933,432,26.5,C-,2016
132951,687,29.85,C,2016
135904,2,,,2016
141269,395,28.53,C,2016
130763,3180,22.25,D+,2016
121182,211,29.1,C,2016
137092,191,31.49,C,2016
139204,201,25.26,C-,2016
130767,1626,27.58,C-,2016
139572,157,28.42,C,2016
134455,28,30.47,C,2016
130765,1173,,,2016
121222,222,35.29,B-,2016
138039,159,31.79,C+,2016
121227,22,28.12,C-,2016
142059,77,32.27,C+,2016
139058,93,14.06,E+,2016
140815,55,35.57,B-,2016
141177,210,28.78,C,2016
140534,135,21.46,D,2016
121224,157,33,C+,2016
138918,76,16.67,D-,2016
141268,226,29.1,C,2016
130764,4136,24.54,D+,2016
121241,131,40.47,B,2016
121242,328,45.19,A-,2016
137913,380,34.05,C+,2016
135650,104,19.5,D,2016
136186,169,25.08,C-,2016
130768,687,30.21,C,2016
138829,194,33.36,C+,2016
142058,11,22.22,D+,2016
137621,151,31.34,C,2016
139896,202,33.5,C+,2016
121157,44,24.88,D+,2016
136515,319,30.69,C,2016
121162,188,25.91,C-,2016
139487,178,29.52,C,2016
136204,156,21.75,D+,2016
121245,50,38.58,B,2016
121180,361,30.72,C,2016
142883,,,,2016
141086,140,10.4,E,2016
136481,466,34.53,C+,2016
137461,359,32.63,C+,2016
138670,1895,,,2016
132908,437,29.1,C,2016
137878,240,28.64,C,2016
135306,97,25.72,C-,2016
138254,,,,2016
142783,,,,2016
139373,52,,,2016
138073,29,22.56,D+,2016
138858,153,26.87,C-,2016
138214,208,29.37,C,2016
139100,177,31.77,C+,2016
139988,166,25.39,C-,2016
136489,165,31.63,C,2016
138030,96,27.07,C-,2016
135966,135,24.73,D+,2016
135967,124,25.89,C-,2016
138932,182,22.03,D+,2016
139957,123,21.26,D,2016
122066,120,28.97,C,2016
139060,117,29.66,C,2016
122144,103,42.59,B+,2016
142485,,,,2016
136299,439,31.24,C,2016
140510,310,31.22,C,2016
122129,413,44.82,B+,2016
122150,5,,,2016
138235,83,20.42,D,2016
122151,65,37.58,B-,2016
142063,104,31.26,C,2016
122137,27,28.78,C,2016
139013,115,27.09,C-,2016
135785,65,,,2016
139690,169,21.29,D,2016
137912,168,33.09,C+,2016
136976,162,29.92,C,2016
139158,181,27.06,C-,2016
136201,141,26.64,C-,2016
137613,143,21.67,D+,2016
137049,141,26.09,C-,2016
130772,1774,,,2016
137614,200,34.04,C+,2016
134814,198,26.76,C-,2016
130769,3457,20.75,D,2016
136488,278,29.24,C,2016
137086,371,32.11,C+,2016
122100,137,22.57,D+,2016
130771,2571,22.26,D+,2016
139819,83,21.81,D+,2016
122131,147,36.4,B-,2016
136948,133,22.07,D+,2016
122059,245,30.35,C,2016
142869,,,,2016
122149,222,37.61,B-,2016
122158,8,,,2016
139961,170,25.76,C-,2016
135317,267,31.25,C,2016
137087,180,29.62,C,2016
137089,289,31.96,C+,2016
137457,303,32.68,C+,2016
122362,324,30.78,C,2016
122328,123,30.91,C,2016
122355,154,25.88,C-,2016
122363,106,20.9,D,2016
137746,489,31.88,C+,2016
122374,156,23.95,D+,2016
122376,50,28.32,C-,2016
135886,118,22.23,D+,2016
130773,1517,,,2016
122358,335,28.82,C,2016
122351,228,29.39,C,2016
122356,412,35.78,B-,2016
135619,164,29.15,C,2016
122360,125,27.53,C-,2016
141814,190,30.26,C,2016
137598,190,21.72,D+,2016
140002,72,17.18,D-,2016
123290,264,46.57,A-,2016
130789,1727,29.01,C,2016
138210,200,31.81,C+,2016
139998,,,,2016
130793,1521,15.53,D-,2016
123312,324,42.87,B+,2016
140580,100,29.02,C,2016
137140,309,31.45,C,2016
123277,98,37.27,B-,2016
138602,180,37.31,B-,2016
123255,134,31.69,C+,2016
138667,467,30.3,C,2016
123311,322,52.46,A+,2016
123300,286,48.8,A,2016
123295,55,36.69,B-,2016
134153,5589,23.56,D+,2016
138762,141,28.94,C,2016
133430,231,,,2016
135236,145,38.87,B,2016
123292,300,39.81,B,2016
139528,202,27.71,C-,2016
123313,230,46.79,A-,2016
142024,156,25.61,C-,2016
142863,,,,2016
123285,177,34.34,C+,2016
123278,83,28.93,C,2016
140886,41,24,D+,2016
123274,89,42.49,B+,2016
141111,42,,,2016
137357,208,33.34,C+,2016
